video,frame,timestamp_sec,rider_track_id,rider_conf,rider_bbox,occupant_count,head_count,helmeted_count,no_helmet_count,matched_occupant_ids,match_scores,raw_overload,confirmed_overload,helmet_status,elapsed_ms,fps
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,238,7.941,M007,0.866,70.6 271.2 472.9 648.6,1,1,0,1,P005,1.620,0,0,NO_HELMET,28.666,34.885
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,238,7.941,M002,0.795,1078.0 285.8 1139.8 377.7,0,0,0,0,,,0,1,UNKNOWN,28.666,34.885
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,239,7.975,M007,0.889,127.7 274.1 488.7 635.5,1,1,0,1,P005,1.616,0,0,NO_HELMET,29.857,33.493
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,239,7.975,M002,0.734,1080.3 286.9 1140.0 377.0,0,0,0,0,,,0,1,UNKNOWN,29.857,33.493
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,240,8.008,M007,0.901,162.9 273.8 501.7 626.6,1,1,0,1,P005,1.619,0,0,NO_HELMET,27.222,36.735
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,240,8.008,M002,0.715,1082.7 286.6 1142.2 376.8,0,0,0,0,,,0,1,UNKNOWN,27.222,36.735
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,241,8.041,M007,0.920,190.7 276.3 513.8 645.5,1,1,0,1,P005,1.602,0,0,NO_HELMET,27.611,36.217
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,241,8.041,M002,0.686,1084.7 285.1 1142.6 376.5,0,0,0,0,,,0,1,UNKNOWN,27.611,36.217
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,242,8.075,M007,0.916,210.6 275.0 531.2 637.6,1,1,0,1,P005,1.623,0,0,NO_HELMET,27.388,36.512
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,242,8.075,M002,0.756,1087.0 284.1 1147.6 375.8,0,0,0,0,,,0,1,UNKNOWN,27.388,36.512
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,243,8.108,M007,0.937,248.1 273.6 543.7 617.0,1,1,0,1,P005,1.612,0,0,NO_HELMET,41.845,23.898
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,243,8.108,M002,0.784,1089.2 283.6 1148.9 374.9,0,0,0,0,,,0,1,UNKNOWN,41.845,23.898
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,244,8.141,M007,0.916,267.3 273.4 556.1 610.8,1,1,0,1,P005,1.623,0,0,NO_HELMET,27.623,36.202
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,244,8.141,M002,0.790,1090.8 283.6 1150.8 374.3,0,0,0,0,,,0,1,UNKNOWN,27.623,36.202
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,245,8.175,M007,0.918,300.0 274.0 571.5 607.2,1,1,0,1,P005,1.620,0,0,NO_HELMET,26.493,37.746
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,245,8.175,M002,0.832,1092.0 283.4 1153.8 374.5,0,0,0,0,,,0,1,UNKNOWN,26.493,37.746
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,246,8.208,M007,0.924,319.8 271.9 585.2 598.7,1,1,0,1,P005,1.620,0,0,NO_HELMET,28.079,35.614
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,246,8.208,M002,0.841,1092.8 283.0 1156.7 374.4,1,0,1,0,P006,1.477,0,1,HELMETED,28.079,35.614
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,247,8.242,M007,0.921,340.2 271.1 600.0 593.8,1,1,0,1,P005,1.623,0,0,NO_HELMET,25.980,38.491
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,247,8.242,M002,0.831,1094.6 284.4 1154.1 374.1,0,0,0,0,,,0,1,UNKNOWN,25.980,38.491
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,248,8.275,M007,0.920,367.4 271.0 609.0 582.5,1,1,0,1,P005,1.616,0,0,NO_HELMET,25.988,38.479
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,248,8.275,M002,0.849,1096.1 285.6 1153.5 373.7,0,0,0,0,,,0,1,UNKNOWN,25.988,38.479
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,249,8.308,M007,0.939,388.7 272.8 622.5 581.3,1,1,0,1,P005,1.623,0,0,NO_HELMET,40.821,24.497
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,249,8.308,M002,0.801,1098.2 285.4 1159.2 373.4,0,0,0,0,,,0,1,UNKNOWN,40.821,24.497
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,250,8.342,M007,0.917,411.2 273.3 634.8 572.8,1,1,0,1,P005,1.618,0,0,NO_HELMET,41.227,24.256
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,250,8.342,M002,0.772,1099.5 285.2 1160.8 373.4,0,0,0,0,,,0,1,UNKNOWN,41.227,24.256
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,251,8.375,M007,0.924,429.2 277.2 646.8 567.3,1,1,0,1,P005,1.622,0,0,NO_HELMET,26.586,37.613
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,251,8.375,M002,0.777,1101.0 285.1 1160.9 373.1,0,0,0,0,,,0,1,UNKNOWN,26.586,37.613
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,252,8.408,M007,0.929,441.7 275.8 659.5 558.7,1,1,0,1,P005,1.618,0,0,NO_HELMET,27.323,36.599
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,252,8.408,M002,0.787,1102.4 285.0 1160.8 372.6,0,0,0,0,,,0,1,UNKNOWN,27.323,36.599
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,253,8.442,M007,0.924,462.0 278.3 672.1 552.5,1,1,0,1,P005,1.625,0,0,NO_HELMET,28.598,34.968
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,253,8.442,M002,0.751,1104.7 285.1 1160.4 371.7,0,0,0,0,,,0,1,UNKNOWN,28.598,34.968
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,254,8.475,M007,0.914,481.1 276.9 684.0 546.5,1,1,0,1,P005,1.622,0,0,NO_HELMET,28.374,35.244
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,254,8.475,M002,0.767,1106.8 284.4 1161.1 371.1,0,0,0,0,,,0,1,UNKNOWN,28.374,35.244
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,255,8.508,M007,0.940,497.1 276.5 691.6 542.6,1,1,0,1,P005,1.626,0,0,NO_HELMET,25.838,38.702
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,255,8.508,M002,0.743,1109.0 285.2 1161.5 369.8,0,0,0,0,,,0,1,UNKNOWN,25.838,38.702
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,256,8.542,M007,0.900,512.6 276.6 701.2 538.9,1,1,0,1,P005,1.625,0,0,NO_HELMET,28.085,35.606
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,256,8.542,M002,0.799,1110.5 285.5 1161.5 370.1,0,0,0,0,,,0,1,UNKNOWN,28.085,35.606
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,257,8.575,M007,0.913,525.5 276.9 714.8 534.1,1,1,0,1,P005,1.622,0,0,NO_HELMET,40.441,24.727
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,257,8.575,M002,0.820,1112.1 285.8 1162.1 370.2,0,0,0,0,,,0,1,UNKNOWN,40.441,24.727
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,258,8.609,M007,0.923,542.7 277.9 722.8 527.4,1,1,0,1,P005,1.626,0,0,NO_HELMET,27.756,36.028
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,258,8.609,M002,0.832,1113.7 285.6 1163.3 369.7,0,0,0,0,,,0,1,UNKNOWN,27.756,36.028
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,259,8.642,M007,0.906,554.9 278.3 734.2 524.1,1,1,0,1,P005,1.620,0,0,NO_HELMET,25.851,38.683
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,259,8.642,M002,0.819,1115.5 286.0 1163.2 368.8,0,0,0,0,,,0,1,UNKNOWN,25.851,38.683
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,260,8.675,M007,0.912,569.6 278.9 743.9 522.0,1,1,0,1,P005,1.624,0,0,NO_HELMET,48.621,20.567
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,260,8.675,M002,0.817,1116.9 285.0 1164.6 368.7,0,0,0,0,,,0,1,UNKNOWN,48.621,20.567
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,261,8.709,M007,0.938,580.4 278.8 755.6 516.3,1,1,0,1,P005,1.627,0,0,NO_HELMET,26.539,37.680
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,261,8.709,M002,0.732,1118.2 284.4 1166.8 369.1,0,0,0,0,,,0,1,UNKNOWN,26.539,37.680
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,262,8.742,M007,0.905,593.4 280.0 763.5 513.2,1,1,0,1,P005,1.628,0,0,NO_HELMET,26.536,37.685
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,262,8.742,M002,0.750,1119.5 283.5 1167.8 368.9,0,0,0,0,,,0,1,UNKNOWN,26.536,37.685
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,263,8.775,M007,0.907,606.6 279.0 771.9 511.3,1,1,0,1,P005,1.625,0,0,NO_HELMET,28.982,34.504
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,263,8.775,M002,0.737,1122.1 282.7 1167.5 368.5,0,0,0,0,,,0,1,UNKNOWN,28.982,34.504
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,264,8.809,M007,0.925,617.8 278.6 783.2 507.5,1,1,0,1,P005,1.627,0,0,NO_HELMET,26.801,37.312
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,264,8.809,M002,0.750,1123.3 282.7 1168.7 367.3,0,0,0,0,,,0,1,UNKNOWN,26.801,37.312
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,265,8.842,M007,0.895,627.7 277.7 791.4 504.4,1,1,0,1,P005,1.623,0,0,NO_HELMET,28.289,35.349
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,265,8.842,M002,0.766,1124.1 283.2 1169.4 366.9,0,0,0,0,,,0,1,UNKNOWN,28.289,35.349
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,266,8.876,M007,0.915,640.8 278.8 803.7 502.2,1,1,0,1,P005,1.626,0,0,NO_HELMET,27.539,36.312
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,266,8.876,M002,0.705,1125.2 283.1 1170.8 366.2,0,0,0,0,,,0,1,UNKNOWN,27.539,36.312
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,267,8.909,M007,0.925,652.4 279.6 813.9 500.7,1,1,0,1,P005,1.626,0,0,NO_HELMET,26.564,37.644
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,267,8.909,M002,0.721,1126.1 282.7 1171.6 365.7,0,0,0,0,,,0,1,UNKNOWN,26.564,37.644
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,268,8.942,M007,0.892,663.2 278.9 820.4 499.1,1,1,0,1,P005,1.623,0,0,NO_HELMET,27.369,36.538
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,268,8.942,M002,0.659,1126.7 281.6 1171.2 365.2,0,0,0,0,,,0,1,UNKNOWN,27.369,36.538
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,268,8.942,U003,0.335,1248.0 276.3 1280.0 353.1,0,0,0,0,,,0,0,UNKNOWN,27.369,36.538
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,269,8.976,M007,0.897,674.1 278.4 830.0 495.9,1,1,0,1,P005,1.621,0,0,NO_HELMET,26.890,37.188
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,269,8.976,M002,0.438,1127.2 282.1 1170.6 366.5,0,0,0,0,,,0,1,UNKNOWN,26.890,37.188
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,269,8.976,M008,0.350,1250.0 276.4 1280.0 355.2,0,0,0,0,,,0,0,UNKNOWN,26.890,37.188
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,270,9.009,M007,0.934,686.9 278.9 838.2 493.0,1,1,0,1,P005,1.622,0,0,NO_HELMET,27.068,36.945
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,270,9.009,M002,0.409,1128.0 283.1 1171.4 363.7,0,0,0,0,,,0,1,UNKNOWN,27.068,36.945
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,270,9.009,M008,0.280,1252.3 276.5 1280.0 356.2,0,0,0,0,,,0,0,UNKNOWN,27.068,36.945
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,271,9.042,M007,0.919,698.2 278.7 849.1 493.0,1,1,0,1,P005,1.627,0,0,NO_HELMET,26.985,37.058
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,271,9.042,M002,0.374,1128.0 282.3 1171.8 366.1,0,0,0,0,,,0,1,UNKNOWN,26.985,37.058
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,272,9.076,M007,0.918,705.4 278.5 857.3 489.8,1,1,0,1,P005,1.618,0,0,NO_HELMET,26.489,37.752
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,273,9.109,M007,0.927,714.5 279.8 864.5 488.0,1,1,0,1,P005,1.622,0,0,NO_HELMET,27.787,35.988
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,274,9.142,M007,0.925,724.7 278.8 873.3 486.2,1,1,0,1,P005,1.620,0,0,NO_HELMET,28.431,35.173
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,275,9.176,M007,0.920,735.0 279.0 883.5 483.6,1,1,0,1,P005,1.625,0,0,NO_HELMET,26.036,38.409
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,276,9.209,M007,0.923,745.2 278.7 888.1 481.3,1,1,0,1,P005,1.621,0,0,NO_HELMET,26.204,38.162
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,277,9.243,M007,0.936,755.3 278.6 897.6 479.6,1,1,0,1,P005,1.626,0,0,NO_HELMET,27.440,36.443
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,278,9.276,M007,0.937,764.2 278.3 905.4 477.0,1,1,0,1,P005,1.622,0,0,NO_HELMET,27.608,36.221
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,279,9.309,M007,0.921,773.0 278.1 913.6 474.1,1,1,0,1,P005,1.627,0,0,NO_HELMET,26.695,37.460
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,280,9.343,M007,0.925,782.2 278.7 919.6 473.3,1,1,0,1,P005,1.627,0,0,NO_HELMET,25.240,39.620
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,281,9.376,M007,0.915,792.3 278.1 925.9 472.7,1,1,0,1,P005,1.626,0,0,NO_HELMET,27.991,35.726
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,281,9.376,U002,0.401,0.0 223.2 80.1 598.2,0,0,0,0,,,0,0,UNKNOWN,27.991,35.726
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,282,9.409,M007,0.917,800.3 278.7 933.5 470.7,1,1,0,1,P005,1.625,0,0,NO_HELMET,26.684,37.476
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,283,9.443,M007,0.912,809.6 279.1 939.1 470.2,1,1,0,1,P005,1.627,0,0,NO_HELMET,25.832,38.712
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,283,9.443,U002,0.731,0.0 235.5 159.8 609.8,0,0,0,0,,,0,0,UNKNOWN,25.832,38.712
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,284,9.476,M007,0.911,817.1 278.2 945.2 467.6,1,1,0,1,P005,1.620,0,0,NO_HELMET,28.735,34.801
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,284,9.476,M009,0.740,0.0 230.4 200.8 600.5,0,0,0,0,,,0,0,UNKNOWN,28.735,34.801
