video,frame,timestamp_sec,vehicle_track_id,vehicle_class,vehicle_conf,vehicle_bbox,matched_person_ids,matched_person_count,match_scores,raw_overload,confirmed_overload,elapsed_ms,fps
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,4,0.133,M001,motorcycle,0.334,0.0 410.2 152.6 646.2,,0,,0,0,28.177,35.490
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,11,0.367,U001,motorcycle,0.576,19.7 375.8 455.8 643.7,,0,,0,0,30.265,33.042
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,12,0.400,M002,motorcycle,0.797,46.0 379.9 484.1 637.6,,0,,0,0,30.068,33.258
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,13,0.434,M002,motorcycle,0.774,99.5 383.9 513.7 621.8,,0,,0,0,30.898,32.365
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,14,0.467,M002,motorcycle,0.831,147.4 380.4 537.4 616.1,,0,,0,0,40.525,24.676
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,15,0.501,M002,motorcycle,0.843,195.9 376.6 561.3 615.7,P001,1,1.600,0,0,34.408,29.063
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,16,0.534,M002,motorcycle,0.789,239.7 374.7 582.7 611.4,P001,1,1.600,0,0,29.474,33.928
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,17,0.567,M002,motorcycle,0.773,279.7 369.0 606.6 615.6,P001,1,1.597,0,0,40.176,24.891
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,18,0.601,M002,motorcycle,0.859,319.9 381.1 626.0 591.1,P001,1,1.599,0,0,31.996,31.253
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,19,0.634,M002,motorcycle,0.840,355.3 364.1 647.7 583.5,P001,1,1.596,0,0,32.567,30.706
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,20,0.667,M002,motorcycle,0.795,387.2 399.1 666.2 579.5,P001,1,1.568,0,0,47.227,21.174
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,21,0.701,M002,motorcycle,0.756,414.2 379.7 686.3 571.0,P001,1,1.589,0,0,28.172,35.497
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,22,0.734,M002,motorcycle,0.725,445.4 338.3 703.8 566.1,P001,1,1.574,0,0,53.799,18.588
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,23,0.767,M002,motorcycle,0.683,474.1 331.3 721.2 561.0,P001,1,1.591,0,0,28.529,35.052
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,24,0.801,M002,motorcycle,0.768,499.7 410.3 736.5 554.3,P001,1,1.516,0,0,27.028,36.999
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,25,0.834,M002,motorcycle,0.724,528.1 389.1 753.4 551.0,P001,1,1.595,0,0,45.032,22.207
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,26,0.868,M002,motorcycle,0.728,551.8 385.2 767.3 543.9,P001,1,1.596,0,0,29.236,34.205
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,27,0.901,M002,motorcycle,0.760,569.1 355.0 785.5 540.5,P001,1,1.569,0,0,53.583,18.663
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,28,0.934,M002,motorcycle,0.692,592.9 381.0 797.6 534.4,P001,1,1.577,0,0,31.198,32.054
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,29,0.968,M002,motorcycle,0.634,612.6 358.5 814.0 530.4,P001,1,1.589,0,0,27.150,36.832
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,30,1.001,M002,motorcycle,0.779,631.1 353.5 827.8 527.1,P001,1,1.597,0,0,28.852,34.660
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,31,1.034,M002,motorcycle,0.780,649.6 367.5 839.1 522.4,P001,1,1.564,0,0,27.151,36.832
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,32,1.068,M002,motorcycle,0.739,666.8 370.5 854.3 518.3,P001,1,1.600,0,0,26.640,37.538
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,33,1.101,M002,motorcycle,0.703,688.0 365.6 867.9 514.9,P001,1,1.598,0,0,26.890,37.188
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,34,1.134,M002,motorcycle,0.736,701.4 339.7 881.2 509.5,P001,1,1.557,0,0,27.086,36.920
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,35,1.168,M002,motorcycle,0.747,715.9 344.2 895.9 504.4,P001,1,1.599,0,0,27.497,36.367
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,36,1.201,M002,motorcycle,0.810,727.7 366.0 900.0 502.4,P001,1,1.527,0,0,26.084,38.338
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,37,1.235,M002,motorcycle,0.664,750.5 369.3 907.2 498.4,P001,1,1.600,0,0,28.869,34.640
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,38,1.268,M002,motorcycle,0.670,762.8 361.4 917.2 497.2,P001,1,1.596,0,0,28.634,34.924
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,39,1.301,M002,motorcycle,0.707,781.4 348.8 936.2 492.4,P001,1,1.450,0,0,26.609,37.581
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,40,1.335,M002,motorcycle,0.607,792.8 352.8 941.4 488.2,P001,1,1.598,0,0,28.405,35.205
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,41,1.368,M002,motorcycle,0.678,804.2 353.2 945.9 486.2,P001,1,1.484,0,0,27.605,36.226
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,42,1.401,M002,motorcycle,0.659,822.4 359.5 961.6 483.0,P001,1,1.570,0,0,28.608,34.955
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,43,1.435,M002,motorcycle,0.535,826.8 368.6 953.4 480.4,P001,1,1.450,0,0,26.759,37.370
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,44,1.468,M002,motorcycle,0.537,838.2 377.9 962.6 478.3,P001,1,1.587,0,0,29.067,34.403
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,45,1.502,M002,motorcycle,0.489,849.2 372.6 969.2 474.2,P001,1,1.591,0,0,27.739,36.050
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,46,1.535,M002,motorcycle,0.482,855.7 332.4 1000.6 474.7,P001,1,1.559,0,0,25.907,38.600
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,47,1.568,M002,motorcycle,0.432,866.7 367.9 983.9 472.2,P001,1,1.450,0,0,26.386,37.898
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,48,1.602,M002,motorcycle,0.466,883.7 345.0 1014.5 469.1,P001,1,1.593,0,0,29.032,34.445
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,49,1.635,M002,motorcycle,0.566,886.1 339.3 1016.8 464.1,P001,1,1.531,0,0,42.401,23.584
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,50,1.668,M002,motorcycle,0.527,896.6 326.5 1025.5 463.5,P001,1,1.590,0,0,27.637,36.184
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,51,1.702,M002,motorcycle,0.481,898.4 334.8 1033.7 462.5,P001,1,1.565,0,0,28.897,34.606
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,52,1.735,M002,motorcycle,0.373,909.9 342.1 1034.5 456.3,P001,1,1.450,0,0,26.858,37.233
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,53,1.768,M002,motorcycle,0.391,918.2 338.0 1044.3 455.0,P001,1,1.600,0,0,29.004,34.477
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,56,1.869,M002,motorcycle,0.460,944.2 333.4 1060.3 436.8,P001,1,1.594,0,0,30.307,32.996
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,57,1.902,M002,motorcycle,0.453,950.4 327.0 1066.8 440.3,P001,1,1.594,0,0,28.606,34.958
/Users/lujintao/Library/CloudStorage/OneDrive-AUTUniversity/MyProject-OneDrive/yolo_zhy-feature-yolo-sam3-cascade/YOLO_TRACK_SIMPLE/standardData/13/13.mp4,59,1.969,U001,motorcycle,0.256,956.3 356.4 1067.8 446.0,,0,,0,0,27.268,36.673
