frame,timestamp_sec,model,class_ids,class_names,elapsed_ms,fps,detections,detection_summary
315,10.500,bifpn,0+1+2,ebike+driver+passenger,25.449,39.294,0,"ebike:0, driver:0, passenger:0"
315,10.500,yolov8n,1+3+0,bicycle+motorcycle+person,28.505,35.081,6,"bicycle:1, motorcycle:2, person:3"
316,10.533,baseline,0+1+2,ebike+driver+passenger,28.123,35.559,0,"ebike:0, driver:0, passenger:0"
316,10.533,bifpn,0+1+2,ebike+driver+passenger,26.826,37.278,0,"ebike:0, driver:0, passenger:0"
316,10.533,yolov8n,1+3+0,bicycle+motorcycle+person,28.512,35.074,8,"bicycle:1, motorcycle:3, person:4"
317,10.567,baseline,0+1+2,ebike+driver+passenger,27.715,36.082,0,"ebike:0, driver:0, passenger:0"
317,10.567,bifpn,0+1+2,ebike+driver+passenger,26.390,37.894,0,"ebike:0, driver:0, passenger:0"
317,10.567,yolov8n,1+3+0,bicycle+motorcycle+person,24.610,40.634,8,"bicycle:1, motorcycle:3, person:4"
318,10.600,baseline,0+1+2,ebike+driver+passenger,25.220,39.651,0,"ebike:0, driver:0, passenger:0"
318,10.600,bifpn,0+1+2,ebike+driver+passenger,36.244,27.591,0,"ebike:0, driver:0, passenger:0"
318,10.600,yolov8n,1+3+0,bicycle+motorcycle+person,34.833,28.708,5,"bicycle:0, motorcycle:2, person:3"
319,10.633,baseline,0+1+2,ebike+driver+passenger,29.114,34.348,0,"ebike:0, driver:0, passenger:0"
319,10.633,bifpn,0+1+2,ebike+driver+passenger,30.099,33.224,0,"ebike:0, driver:0, passenger:0"
319,10.633,yolov8n,1+3+0,bicycle+motorcycle+person,33.215,30.107,5,"bicycle:0, motorcycle:2, person:3"
320,10.667,baseline,0+1+2,ebike+driver+passenger,32.677,30.603,0,"ebike:0, driver:0, passenger:0"
320,10.667,bifpn,0+1+2,ebike+driver+passenger,31.288,31.962,0,"ebike:0, driver:0, passenger:0"
320,10.667,yolov8n,1+3+0,bicycle+motorcycle+person,32.756,30.529,7,"bicycle:0, motorcycle:3, person:4"
321,10.700,baseline,0+1+2,ebike+driver+passenger,32.886,30.408,0,"ebike:0, driver:0, passenger:0"
321,10.700,bifpn,0+1+2,ebike+driver+passenger,31.542,31.704,0,"ebike:0, driver:0, passenger:0"
321,10.700,yolov8n,1+3+0,bicycle+motorcycle+person,31.371,31.876,8,"bicycle:0, motorcycle:4, person:4"
322,10.733,baseline,0+1+2,ebike+driver+passenger,30.691,32.583,0,"ebike:0, driver:0, passenger:0"
322,10.733,bifpn,0+1+2,ebike+driver+passenger,29.355,34.066,0,"ebike:0, driver:0, passenger:0"
322,10.733,yolov8n,1+3+0,bicycle+motorcycle+person,31.407,31.840,8,"bicycle:0, motorcycle:4, person:4"
323,10.767,baseline,0+1+2,ebike+driver+passenger,28.755,34.776,0,"ebike:0, driver:0, passenger:0"
323,10.767,bifpn,0+1+2,ebike+driver+passenger,26.258,38.083,0,"ebike:0, driver:0, passenger:0"
323,10.767,yolov8n,1+3+0,bicycle+motorcycle+person,28.125,35.555,9,"bicycle:0, motorcycle:4, person:5"
324,10.800,baseline,0+1+2,ebike+driver+passenger,27.482,36.388,0,"ebike:0, driver:0, passenger:0"
324,10.800,bifpn,0+1+2,ebike+driver+passenger,28.276,35.365,0,"ebike:0, driver:0, passenger:0"
324,10.800,yolov8n,1+3+0,bicycle+motorcycle+person,30.409,32.885,8,"bicycle:0, motorcycle:4, person:4"
325,10.833,baseline,0+1+2,ebike+driver+passenger,32.114,31.139,0,"ebike:0, driver:0, passenger:0"
325,10.833,bifpn,0+1+2,ebike+driver+passenger,40.924,24.435,0,"ebike:0, driver:0, passenger:0"
325,10.833,yolov8n,1+3+0,bicycle+motorcycle+person,35.760,27.964,9,"bicycle:0, motorcycle:4, person:5"
326,10.867,baseline,0+1+2,ebike+driver+passenger,27.277,36.661,0,"ebike:0, driver:0, passenger:0"
326,10.867,bifpn,0+1+2,ebike+driver+passenger,26.535,37.686,0,"ebike:0, driver:0, passenger:0"
326,10.867,yolov8n,1+3+0,bicycle+motorcycle+person,29.391,34.024,9,"bicycle:0, motorcycle:3, person:6"
327,10.900,baseline,0+1+2,ebike+driver+passenger,28.748,34.785,0,"ebike:0, driver:0, passenger:0"
327,10.900,bifpn,0+1+2,ebike+driver+passenger,28.213,35.445,0,"ebike:0, driver:0, passenger:0"
327,10.900,yolov8n,1+3+0,bicycle+motorcycle+person,28.203,35.457,10,"bicycle:0, motorcycle:4, person:6"
328,10.933,baseline,0+1+2,ebike+driver+passenger,28.946,34.547,0,"ebike:0, driver:0, passenger:0"
328,10.933,bifpn,0+1+2,ebike+driver+passenger,28.563,35.011,0,"ebike:0, driver:0, passenger:0"
328,10.933,yolov8n,1+3+0,bicycle+motorcycle+person,29.532,33.861,11,"bicycle:0, motorcycle:4, person:7"
329,10.967,baseline,0+1+2,ebike+driver+passenger,26.441,37.819,0,"ebike:0, driver:0, passenger:0"
329,10.967,bifpn,0+1+2,ebike+driver+passenger,25.075,39.881,0,"ebike:0, driver:0, passenger:0"
329,10.967,yolov8n,1+3+0,bicycle+motorcycle+person,28.690,34.855,10,"bicycle:0, motorcycle:4, person:6"
330,11.000,baseline,0+1+2,ebike+driver+passenger,26.615,37.572,0,"ebike:0, driver:0, passenger:0"
330,11.000,bifpn,0+1+2,ebike+driver+passenger,26.020,38.432,0,"ebike:0, driver:0, passenger:0"
330,11.000,yolov8n,1+3+0,bicycle+motorcycle+person,27.908,35.832,9,"bicycle:0, motorcycle:4, person:5"
331,11.033,baseline,0+1+2,ebike+driver+passenger,25.061,39.903,0,"ebike:0, driver:0, passenger:0"
331,11.033,bifpn,0+1+2,ebike+driver+passenger,26.536,37.684,0,"ebike:0, driver:0, passenger:0"
331,11.033,yolov8n,1+3+0,bicycle+motorcycle+person,26.853,37.239,8,"bicycle:0, motorcycle:4, person:4"
332,11.067,baseline,0+1+2,ebike+driver+passenger,27.225,36.731,0,"ebike:0, driver:0, passenger:0"
332,11.067,bifpn,0+1+2,ebike+driver+passenger,26.023,38.428,0,"ebike:0, driver:0, passenger:0"
332,11.067,yolov8n,1+3+0,bicycle+motorcycle+person,27.655,36.159,7,"bicycle:0, motorcycle:4, person:3"
333,11.100,baseline,0+1+2,ebike+driver+passenger,27.589,36.246,0,"ebike:0, driver:0, passenger:0"
333,11.100,bifpn,0+1+2,ebike+driver+passenger,25.807,38.749,0,"ebike:0, driver:0, passenger:0"
333,11.100,yolov8n,1+3+0,bicycle+motorcycle+person,27.017,37.013,7,"bicycle:0, motorcycle:3, person:4"
334,11.133,baseline,0+1+2,ebike+driver+passenger,27.643,36.176,0,"ebike:0, driver:0, passenger:0"
334,11.133,bifpn,0+1+2,ebike+driver+passenger,24.998,40.003,0,"ebike:0, driver:0, passenger:0"
334,11.133,yolov8n,1+3+0,bicycle+motorcycle+person,28.615,34.946,8,"bicycle:0, motorcycle:3, person:5"
335,11.167,baseline,0+1+2,ebike+driver+passenger,27.907,35.834,0,"ebike:0, driver:0, passenger:0"
335,11.167,bifpn,0+1+2,ebike+driver+passenger,27.532,36.322,0,"ebike:0, driver:0, passenger:0"
335,11.167,yolov8n,1+3+0,bicycle+motorcycle+person,25.785,38.783,6,"bicycle:0, motorcycle:2, person:4"
336,11.200,baseline,0+1+2,ebike+driver+passenger,25.488,39.235,0,"ebike:0, driver:0, passenger:0"
336,11.200,bifpn,0+1+2,ebike+driver+passenger,26.293,38.033,0,"ebike:0, driver:0, passenger:0"
336,11.200,yolov8n,1+3+0,bicycle+motorcycle+person,28.952,34.540,4,"bicycle:0, motorcycle:2, person:2"
337,11.233,baseline,0+1+2,ebike+driver+passenger,27.651,36.165,0,"ebike:0, driver:0, passenger:0"
337,11.233,bifpn,0+1+2,ebike+driver+passenger,28.679,34.869,0,"ebike:0, driver:0, passenger:0"
337,11.233,yolov8n,1+3+0,bicycle+motorcycle+person,28.783,34.743,4,"bicycle:0, motorcycle:2, person:2"
338,11.267,baseline,0+1+2,ebike+driver+passenger,30.221,33.089,0,"ebike:0, driver:0, passenger:0"
338,11.267,bifpn,0+1+2,ebike+driver+passenger,26.017,38.437,0,"ebike:0, driver:0, passenger:0"
338,11.267,yolov8n,1+3+0,bicycle+motorcycle+person,27.353,36.559,9,"bicycle:0, motorcycle:3, person:6"
339,11.300,baseline,0+1+2,ebike+driver+passenger,27.662,36.151,0,"ebike:0, driver:0, passenger:0"
339,11.300,bifpn,0+1+2,ebike+driver+passenger,26.573,37.632,0,"ebike:0, driver:0, passenger:0"
339,11.300,yolov8n,1+3+0,bicycle+motorcycle+person,28.163,35.508,8,"bicycle:0, motorcycle:4, person:4"
340,11.333,baseline,0+1+2,ebike+driver+passenger,28.962,34.528,0,"ebike:0, driver:0, passenger:0"
340,11.333,bifpn,0+1+2,ebike+driver+passenger,26.237,38.114,0,"ebike:0, driver:0, passenger:0"
340,11.333,yolov8n,1+3+0,bicycle+motorcycle+person,28.195,35.467,6,"bicycle:0, motorcycle:3, person:3"
341,11.367,baseline,0+1+2,ebike+driver+passenger,26.712,37.437,0,"ebike:0, driver:0, passenger:0"
341,11.367,bifpn,0+1+2,ebike+driver+passenger,25.730,38.865,0,"ebike:0, driver:0, passenger:0"
341,11.367,yolov8n,1+3+0,bicycle+motorcycle+person,26.906,37.166,6,"bicycle:0, motorcycle:3, person:3"
342,11.400,baseline,0+1+2,ebike+driver+passenger,26.862,37.227,0,"ebike:0, driver:0, passenger:0"
342,11.400,bifpn,0+1+2,ebike+driver+passenger,25.609,39.049,0,"ebike:0, driver:0, passenger:0"
342,11.400,yolov8n,1+3+0,bicycle+motorcycle+person,26.385,37.900,10,"bicycle:0, motorcycle:6, person:4"
343,11.433,baseline,0+1+2,ebike+driver+passenger,24.480,40.850,0,"ebike:0, driver:0, passenger:0"
343,11.433,bifpn,0+1+2,ebike+driver+passenger,24.713,40.465,0,"ebike:0, driver:0, passenger:0"
343,11.433,yolov8n,1+3+0,bicycle+motorcycle+person,27.010,37.024,4,"bicycle:0, motorcycle:3, person:1"
344,11.467,baseline,0+1+2,ebike+driver+passenger,25.811,38.744,0,"ebike:0, driver:0, passenger:0"
344,11.467,bifpn,0+1+2,ebike+driver+passenger,26.831,37.270,0,"ebike:0, driver:0, passenger:0"
344,11.467,yolov8n,1+3+0,bicycle+motorcycle+person,27.739,36.050,5,"bicycle:0, motorcycle:2, person:3"
345,11.500,baseline,0+1+2,ebike+driver+passenger,27.681,36.126,0,"ebike:0, driver:0, passenger:0"
345,11.500,bifpn,0+1+2,ebike+driver+passenger,27.457,36.420,0,"ebike:0, driver:0, passenger:0"
345,11.500,yolov8n,1+3+0,bicycle+motorcycle+person,30.332,32.968,6,"bicycle:0, motorcycle:2, person:4"
346,11.533,baseline,0+1+2,ebike+driver+passenger,24.433,40.928,0,"ebike:0, driver:0, passenger:0"
346,11.533,bifpn,0+1+2,ebike+driver+passenger,24.767,40.376,0,"ebike:0, driver:0, passenger:0"
346,11.533,yolov8n,1+3+0,bicycle+motorcycle+person,26.607,37.584,5,"bicycle:0, motorcycle:2, person:3"
347,11.567,baseline,0+1+2,ebike+driver+passenger,27.367,36.540,0,"ebike:0, driver:0, passenger:0"
347,11.567,bifpn,0+1+2,ebike+driver+passenger,24.779,40.357,0,"ebike:0, driver:0, passenger:0"
347,11.567,yolov8n,1+3+0,bicycle+motorcycle+person,27.472,36.400,4,"bicycle:0, motorcycle:2, person:2"
348,11.600,baseline,0+1+2,ebike+driver+passenger,28.006,35.707,0,"ebike:0, driver:0, passenger:0"
348,11.600,bifpn,0+1+2,ebike+driver+passenger,26.285,38.045,0,"ebike:0, driver:0, passenger:0"
348,11.600,yolov8n,1+3+0,bicycle+motorcycle+person,28.665,34.885,4,"bicycle:0, motorcycle:2, person:2"
349,11.633,baseline,0+1+2,ebike+driver+passenger,29.471,33.932,0,"ebike:0, driver:0, passenger:0"
349,11.633,bifpn,0+1+2,ebike+driver+passenger,26.199,38.169,0,"ebike:0, driver:0, passenger:0"
349,11.633,yolov8n,1+3+0,bicycle+motorcycle+person,27.363,36.546,4,"bicycle:0, motorcycle:2, person:2"
350,11.667,baseline,0+1+2,ebike+driver+passenger,25.529,39.172,0,"ebike:0, driver:0, passenger:0"
350,11.667,bifpn,0+1+2,ebike+driver+passenger,23.902,41.838,0,"ebike:0, driver:0, passenger:0"
350,11.667,yolov8n,1+3+0,bicycle+motorcycle+person,25.187,39.704,4,"bicycle:0, motorcycle:2, person:2"
351,11.700,baseline,0+1+2,ebike+driver+passenger,24.256,41.227,0,"ebike:0, driver:0, passenger:0"
351,11.700,bifpn,0+1+2,ebike+driver+passenger,28.074,35.620,0,"ebike:0, driver:0, passenger:0"
351,11.700,yolov8n,1+3+0,bicycle+motorcycle+person,27.539,36.312,4,"bicycle:0, motorcycle:2, person:2"
352,11.733,baseline,0+1+2,ebike+driver+passenger,27.533,36.320,0,"ebike:0, driver:0, passenger:0"
352,11.733,bifpn,0+1+2,ebike+driver+passenger,27.236,36.716,0,"ebike:0, driver:0, passenger:0"
352,11.733,yolov8n,1+3+0,bicycle+motorcycle+person,28.478,35.115,4,"bicycle:0, motorcycle:2, person:2"
353,11.767,baseline,0+1+2,ebike+driver+passenger,28.260,35.386,0,"ebike:0, driver:0, passenger:0"
353,11.767,bifpn,0+1+2,ebike+driver+passenger,24.621,40.616,0,"ebike:0, driver:0, passenger:0"
353,11.767,yolov8n,1+3+0,bicycle+motorcycle+person,27.342,36.574,6,"bicycle:0, motorcycle:2, person:4"
354,11.800,baseline,0+1+2,ebike+driver+passenger,25.145,39.769,0,"ebike:0, driver:0, passenger:0"
354,11.800,bifpn,0+1+2,ebike+driver+passenger,26.418,37.854,0,"ebike:0, driver:0, passenger:0"
354,11.800,yolov8n,1+3+0,bicycle+motorcycle+person,28.402,35.209,6,"bicycle:0, motorcycle:2, person:4"
355,11.833,baseline,0+1+2,ebike+driver+passenger,26.556,37.657,0,"ebike:0, driver:0, passenger:0"
355,11.833,bifpn,0+1+2,ebike+driver+passenger,26.464,37.787,0,"ebike:0, driver:0, passenger:0"
355,11.833,yolov8n,1+3+0,bicycle+motorcycle+person,27.336,36.582,6,"bicycle:0, motorcycle:3, person:3"
356,11.867,baseline,0+1+2,ebike+driver+passenger,26.403,37.875,0,"ebike:0, driver:0, passenger:0"
356,11.867,bifpn,0+1+2,ebike+driver+passenger,26.603,37.589,0,"ebike:0, driver:0, passenger:0"
356,11.867,yolov8n,1+3+0,bicycle+motorcycle+person,28.738,34.797,8,"bicycle:0, motorcycle:3, person:5"
357,11.900,baseline,0+1+2,ebike+driver+passenger,26.616,37.572,0,"ebike:0, driver:0, passenger:0"
357,11.900,bifpn,0+1+2,ebike+driver+passenger,26.892,37.186,0,"ebike:0, driver:0, passenger:0"
357,11.900,yolov8n,1+3+0,bicycle+motorcycle+person,26.789,37.329,6,"bicycle:0, motorcycle:3, person:3"
358,11.933,baseline,0+1+2,ebike+driver+passenger,25.487,39.235,0,"ebike:0, driver:0, passenger:0"
358,11.933,bifpn,0+1+2,ebike+driver+passenger,27.114,36.882,0,"ebike:0, driver:0, passenger:0"
358,11.933,yolov8n,1+3+0,bicycle+motorcycle+person,26.938,37.122,5,"bicycle:0, motorcycle:1, person:4"
359,11.967,baseline,0+1+2,ebike+driver+passenger,26.682,37.478,0,"ebike:0, driver:0, passenger:0"
359,11.967,bifpn,0+1+2,ebike+driver+passenger,26.734,37.405,0,"ebike:0, driver:0, passenger:0"
359,11.967,yolov8n,1+3+0,bicycle+motorcycle+person,27.374,36.531,6,"bicycle:0, motorcycle:3, person:3"
360,12.000,baseline,0+1+2,ebike+driver+passenger,27.915,35.823,0,"ebike:0, driver:0, passenger:0"
360,12.000,bifpn,0+1+2,ebike+driver+passenger,29.362,34.058,0,"ebike:0, driver:0, passenger:0"
360,12.000,yolov8n,1+3+0,bicycle+motorcycle+person,28.389,35.225,4,"bicycle:0, motorcycle:2, person:2"
361,12.033,baseline,0+1+2,ebike+driver+passenger,25.985,38.484,0,"ebike:0, driver:0, passenger:0"
361,12.033,bifpn,0+1+2,ebike+driver+passenger,25.865,38.662,0,"ebike:0, driver:0, passenger:0"
361,12.033,yolov8n,1+3+0,bicycle+motorcycle+person,29.514,33.882,6,"bicycle:0, motorcycle:3, person:3"
362,12.067,baseline,0+1+2,ebike+driver+passenger,26.720,37.425,0,"ebike:0, driver:0, passenger:0"
362,12.067,bifpn,0+1+2,ebike+driver+passenger,25.567,39.112,0,"ebike:0, driver:0, passenger:0"
362,12.067,yolov8n,1+3+0,bicycle+motorcycle+person,28.017,35.692,2,"bicycle:0, motorcycle:2, person:0"
363,12.100,baseline,0+1+2,ebike+driver+passenger,27.057,36.959,0,"ebike:0, driver:0, passenger:0"
363,12.100,bifpn,0+1+2,ebike+driver+passenger,27.938,35.794,0,"ebike:0, driver:0, passenger:0"
363,12.100,yolov8n,1+3+0,bicycle+motorcycle+person,27.750,36.036,1,"bicycle:0, motorcycle:1, person:0"
364,12.133,baseline,0+1+2,ebike+driver+passenger,26.739,37.398,0,"ebike:0, driver:0, passenger:0"
364,12.133,bifpn,0+1+2,ebike+driver+passenger,28.141,35.535,0,"ebike:0, driver:0, passenger:0"
364,12.133,yolov8n,1+3+0,bicycle+motorcycle+person,30.200,33.113,7,"bicycle:0, motorcycle:3, person:4"
365,12.167,baseline,0+1+2,ebike+driver+passenger,27.944,35.786,0,"ebike:0, driver:0, passenger:0"
365,12.167,bifpn,0+1+2,ebike+driver+passenger,28.941,34.553,0,"ebike:0, driver:0, passenger:0"
365,12.167,yolov8n,1+3+0,bicycle+motorcycle+person,28.102,35.585,3,"bicycle:0, motorcycle:3, person:0"
366,12.200,baseline,0+1+2,ebike+driver+passenger,26.301,38.021,0,"ebike:0, driver:0, passenger:0"
366,12.200,bifpn,0+1+2,ebike+driver+passenger,26.407,37.869,0,"ebike:0, driver:0, passenger:0"
366,12.200,yolov8n,1+3+0,bicycle+motorcycle+person,29.582,33.805,3,"bicycle:0, motorcycle:3, person:0"
367,12.233,baseline,0+1+2,ebike+driver+passenger,27.635,36.186,0,"ebike:0, driver:0, passenger:0"
367,12.233,bifpn,0+1+2,ebike+driver+passenger,23.574,42.420,0,"ebike:0, driver:0, passenger:0"
367,12.233,yolov8n,1+3+0,bicycle+motorcycle+person,27.608,36.221,3,"bicycle:0, motorcycle:3, person:0"
368,12.267,baseline,0+1+2,ebike+driver+passenger,24.491,40.831,0,"ebike:0, driver:0, passenger:0"
368,12.267,bifpn,0+1+2,ebike+driver+passenger,25.474,39.255,0,"ebike:0, driver:0, passenger:0"
368,12.267,yolov8n,1+3+0,bicycle+motorcycle+person,27.994,35.721,2,"bicycle:0, motorcycle:1, person:1"
369,12.300,baseline,0+1+2,ebike+driver+passenger,27.397,36.500,0,"ebike:0, driver:0, passenger:0"
369,12.300,bifpn,0+1+2,ebike+driver+passenger,26.290,38.038,0,"ebike:0, driver:0, passenger:0"
369,12.300,yolov8n,1+3+0,bicycle+motorcycle+person,27.515,36.344,4,"bicycle:0, motorcycle:4, person:0"
370,12.333,baseline,0+1+2,ebike+driver+passenger,27.077,36.931,0,"ebike:0, driver:0, passenger:0"
370,12.333,bifpn,0+1+2,ebike+driver+passenger,29.113,34.349,0,"ebike:0, driver:0, passenger:0"
370,12.333,yolov8n,1+3+0,bicycle+motorcycle+person,28.126,35.554,2,"bicycle:0, motorcycle:2, person:0"
371,12.367,baseline,0+1+2,ebike+driver+passenger,27.799,35.973,0,"ebike:0, driver:0, passenger:0"
371,12.367,bifpn,0+1+2,ebike+driver+passenger,25.760,38.821,0,"ebike:0, driver:0, passenger:0"
371,12.367,yolov8n,1+3+0,bicycle+motorcycle+person,27.122,36.870,2,"bicycle:0, motorcycle:2, person:0"
372,12.400,baseline,0+1+2,ebike+driver+passenger,28.269,35.374,0,"ebike:0, driver:0, passenger:0"
372,12.400,bifpn,0+1+2,ebike+driver+passenger,27.046,36.974,0,"ebike:0, driver:0, passenger:0"
372,12.400,yolov8n,1+3+0,bicycle+motorcycle+person,31.100,32.154,6,"bicycle:0, motorcycle:3, person:3"
373,12.433,baseline,0+1+2,ebike+driver+passenger,28.401,35.210,0,"ebike:0, driver:0, passenger:0"
373,12.433,bifpn,0+1+2,ebike+driver+passenger,28.028,35.679,0,"ebike:0, driver:0, passenger:0"
373,12.433,yolov8n,1+3+0,bicycle+motorcycle+person,29.029,34.449,4,"bicycle:0, motorcycle:3, person:1"
374,12.467,baseline,0+1+2,ebike+driver+passenger,28.019,35.690,0,"ebike:0, driver:0, passenger:0"
374,12.467,bifpn,0+1+2,ebike+driver+passenger,27.330,36.590,0,"ebike:0, driver:0, passenger:0"
374,12.467,yolov8n,1+3+0,bicycle+motorcycle+person,26.252,38.093,3,"bicycle:0, motorcycle:2, person:1"
375,12.500,baseline,0+1+2,ebike+driver+passenger,30.257,33.050,0,"ebike:0, driver:0, passenger:0"
375,12.500,bifpn,0+1+2,ebike+driver+passenger,28.156,35.516,0,"ebike:0, driver:0, passenger:0"
375,12.500,yolov8n,1+3+0,bicycle+motorcycle+person,29.625,33.755,4,"bicycle:0, motorcycle:2, person:2"
376,12.533,baseline,0+1+2,ebike+driver+passenger,27.608,36.221,0,"ebike:0, driver:0, passenger:0"
376,12.533,bifpn,0+1+2,ebike+driver+passenger,27.130,36.860,0,"ebike:0, driver:0, passenger:0"
376,12.533,yolov8n,1+3+0,bicycle+motorcycle+person,26.454,37.801,5,"bicycle:0, motorcycle:2, person:3"
377,12.567,baseline,0+1+2,ebike+driver+passenger,27.300,36.630,0,"ebike:0, driver:0, passenger:0"
377,12.567,bifpn,0+1+2,ebike+driver+passenger,24.880,40.193,0,"ebike:0, driver:0, passenger:0"
377,12.567,yolov8n,1+3+0,bicycle+motorcycle+person,27.858,35.896,5,"bicycle:0, motorcycle:2, person:3"
378,12.600,baseline,0+1+2,ebike+driver+passenger,27.009,37.024,0,"ebike:0, driver:0, passenger:0"
378,12.600,bifpn,0+1+2,ebike+driver+passenger,27.196,36.770,0,"ebike:0, driver:0, passenger:0"
378,12.600,yolov8n,1+3+0,bicycle+motorcycle+person,26.895,37.182,5,"bicycle:0, motorcycle:2, person:3"
379,12.633,baseline,0+1+2,ebike+driver+passenger,29.004,34.478,0,"ebike:0, driver:0, passenger:0"
379,12.633,bifpn,0+1+2,ebike+driver+passenger,29.598,33.786,0,"ebike:0, driver:0, passenger:0"
379,12.633,yolov8n,1+3+0,bicycle+motorcycle+person,27.916,35.822,4,"bicycle:0, motorcycle:2, person:2"
380,12.667,baseline,0+1+2,ebike+driver+passenger,29.098,34.367,0,"ebike:0, driver:0, passenger:0"
380,12.667,bifpn,0+1+2,ebike+driver+passenger,28.771,34.757,0,"ebike:0, driver:0, passenger:0"
380,12.667,yolov8n,1+3+0,bicycle+motorcycle+person,30.591,32.689,3,"bicycle:0, motorcycle:2, person:1"
381,12.700,baseline,0+1+2,ebike+driver+passenger,25.197,39.687,0,"ebike:0, driver:0, passenger:0"
381,12.700,bifpn,0+1+2,ebike+driver+passenger,25.288,39.544,0,"ebike:0, driver:0, passenger:0"
381,12.700,yolov8n,1+3+0,bicycle+motorcycle+person,29.153,34.302,2,"bicycle:0, motorcycle:1, person:1"
382,12.733,baseline,0+1+2,ebike+driver+passenger,26.417,37.855,0,"ebike:0, driver:0, passenger:0"
382,12.733,bifpn,0+1+2,ebike+driver+passenger,25.926,38.572,0,"ebike:0, driver:0, passenger:0"
382,12.733,yolov8n,1+3+0,bicycle+motorcycle+person,29.818,33.537,5,"bicycle:0, motorcycle:1, person:4"
383,12.767,baseline,0+1+2,ebike+driver+passenger,26.171,38.210,0,"ebike:0, driver:0, passenger:0"
383,12.767,bifpn,0+1+2,ebike+driver+passenger,26.379,37.909,0,"ebike:0, driver:0, passenger:0"
383,12.767,yolov8n,1+3+0,bicycle+motorcycle+person,27.187,36.782,6,"bicycle:0, motorcycle:3, person:3"
384,12.800,baseline,0+1+2,ebike+driver+passenger,26.317,37.998,0,"ebike:0, driver:0, passenger:0"
384,12.800,bifpn,0+1+2,ebike+driver+passenger,25.069,39.890,0,"ebike:0, driver:0, passenger:0"
384,12.800,yolov8n,1+3+0,bicycle+motorcycle+person,28.546,35.031,5,"bicycle:0, motorcycle:2, person:3"
385,12.833,baseline,0+1+2,ebike+driver+passenger,26.099,38.316,0,"ebike:0, driver:0, passenger:0"
385,12.833,bifpn,0+1+2,ebike+driver+passenger,26.347,37.955,0,"ebike:0, driver:0, passenger:0"
385,12.833,yolov8n,1+3+0,bicycle+motorcycle+person,27.444,36.437,4,"bicycle:0, motorcycle:1, person:3"
386,12.867,baseline,0+1+2,ebike+driver+passenger,28.264,35.380,0,"ebike:0, driver:0, passenger:0"
386,12.867,bifpn,0+1+2,ebike+driver+passenger,28.328,35.301,0,"ebike:0, driver:0, passenger:0"
386,12.867,yolov8n,1+3+0,bicycle+motorcycle+person,28.819,34.700,3,"bicycle:0, motorcycle:1, person:2"
