frame,timestamp_sec,model,class_ids,class_names,elapsed_ms,fps,detections,detection_summary
238,7.933,bifpn,0+1+2,ebike+driver+passenger,61.081,16.372,0,"ebike:0, driver:0, passenger:0"
238,7.933,yolov8n,1+3+0,bicycle+motorcycle+person,63.171,15.830,38,"bicycle:0, motorcycle:15, person:23"
239,7.967,baseline,0+1+2,ebike+driver+passenger,57.662,17.342,0,"ebike:0, driver:0, passenger:0"
239,7.967,bifpn,0+1+2,ebike+driver+passenger,57.447,17.407,0,"ebike:0, driver:0, passenger:0"
239,7.967,yolov8n,1+3+0,bicycle+motorcycle+person,60.049,16.653,33,"bicycle:0, motorcycle:14, person:19"
240,8.000,baseline,0+1+2,ebike+driver+passenger,60.082,16.644,0,"ebike:0, driver:0, passenger:0"
240,8.000,bifpn,0+1+2,ebike+driver+passenger,62.231,16.069,0,"ebike:0, driver:0, passenger:0"
240,8.000,yolov8n,1+3+0,bicycle+motorcycle+person,62.642,15.964,36,"bicycle:0, motorcycle:18, person:18"
241,8.033,baseline,0+1+2,ebike+driver+passenger,63.525,15.742,0,"ebike:0, driver:0, passenger:0"
241,8.033,bifpn,0+1+2,ebike+driver+passenger,63.496,15.749,0,"ebike:0, driver:0, passenger:0"
241,8.033,yolov8n,1+3+0,bicycle+motorcycle+person,66.745,14.982,34,"bicycle:0, motorcycle:14, person:20"
242,8.067,baseline,0+1+2,ebike+driver+passenger,59.307,16.861,0,"ebike:0, driver:0, passenger:0"
242,8.067,bifpn,0+1+2,ebike+driver+passenger,60.991,16.396,0,"ebike:0, driver:0, passenger:0"
242,8.067,yolov8n,1+3+0,bicycle+motorcycle+person,61.615,16.230,33,"bicycle:0, motorcycle:16, person:17"
243,8.100,baseline,0+1+2,ebike+driver+passenger,64.805,15.431,0,"ebike:0, driver:0, passenger:0"
243,8.100,bifpn,0+1+2,ebike+driver+passenger,64.039,15.615,0,"ebike:0, driver:0, passenger:0"
243,8.100,yolov8n,1+3+0,bicycle+motorcycle+person,66.167,15.113,43,"bicycle:0, motorcycle:21, person:22"
244,8.133,baseline,0+1+2,ebike+driver+passenger,61.908,16.153,0,"ebike:0, driver:0, passenger:0"
244,8.133,bifpn,0+1+2,ebike+driver+passenger,62.551,15.987,0,"ebike:0, driver:0, passenger:0"
244,8.133,yolov8n,1+3+0,bicycle+motorcycle+person,65.331,15.307,43,"bicycle:0, motorcycle:21, person:22"
245,8.167,baseline,0+1+2,ebike+driver+passenger,59.423,16.828,0,"ebike:0, driver:0, passenger:0"
245,8.167,bifpn,0+1+2,ebike+driver+passenger,61.923,16.149,0,"ebike:0, driver:0, passenger:0"
245,8.167,yolov8n,1+3+0,bicycle+motorcycle+person,62.891,15.901,47,"bicycle:0, motorcycle:18, person:29"
246,8.200,baseline,0+1+2,ebike+driver+passenger,63.014,15.869,1,"ebike:1, driver:0, passenger:0"
246,8.200,bifpn,0+1+2,ebike+driver+passenger,62.646,15.963,0,"ebike:0, driver:0, passenger:0"
246,8.200,yolov8n,1+3+0,bicycle+motorcycle+person,69.481,14.392,39,"bicycle:0, motorcycle:14, person:25"
247,8.233,baseline,0+1+2,ebike+driver+passenger,61.162,16.350,0,"ebike:0, driver:0, passenger:0"
247,8.233,bifpn,0+1+2,ebike+driver+passenger,63.320,15.793,0,"ebike:0, driver:0, passenger:0"
247,8.233,yolov8n,1+3+0,bicycle+motorcycle+person,65.002,15.384,37,"bicycle:0, motorcycle:14, person:23"
248,8.267,baseline,0+1+2,ebike+driver+passenger,63.172,15.830,0,"ebike:0, driver:0, passenger:0"
248,8.267,bifpn,0+1+2,ebike+driver+passenger,61.560,16.244,0,"ebike:0, driver:0, passenger:0"
248,8.267,yolov8n,1+3+0,bicycle+motorcycle+person,63.016,15.869,35,"bicycle:0, motorcycle:13, person:22"
249,8.300,baseline,0+1+2,ebike+driver+passenger,58.482,17.099,2,"ebike:2, driver:0, passenger:0"
249,8.300,bifpn,0+1+2,ebike+driver+passenger,60.935,16.411,0,"ebike:0, driver:0, passenger:0"
249,8.300,yolov8n,1+3+0,bicycle+motorcycle+person,61.626,16.227,29,"bicycle:0, motorcycle:12, person:17"
250,8.333,baseline,0+1+2,ebike+driver+passenger,67.802,14.749,0,"ebike:0, driver:0, passenger:0"
250,8.333,bifpn,0+1+2,ebike+driver+passenger,66.954,14.936,0,"ebike:0, driver:0, passenger:0"
250,8.333,yolov8n,1+3+0,bicycle+motorcycle+person,63.585,15.727,28,"bicycle:0, motorcycle:11, person:17"
251,8.367,baseline,0+1+2,ebike+driver+passenger,61.052,16.379,0,"ebike:0, driver:0, passenger:0"
251,8.367,bifpn,0+1+2,ebike+driver+passenger,60.544,16.517,0,"ebike:0, driver:0, passenger:0"
251,8.367,yolov8n,1+3+0,bicycle+motorcycle+person,63.646,15.712,29,"bicycle:0, motorcycle:12, person:17"
252,8.400,baseline,0+1+2,ebike+driver+passenger,58.259,17.165,0,"ebike:0, driver:0, passenger:0"
252,8.400,bifpn,0+1+2,ebike+driver+passenger,64.495,15.505,0,"ebike:0, driver:0, passenger:0"
252,8.400,yolov8n,1+3+0,bicycle+motorcycle+person,68.359,14.629,39,"bicycle:0, motorcycle:14, person:25"
253,8.433,baseline,0+1+2,ebike+driver+passenger,64.564,15.489,0,"ebike:0, driver:0, passenger:0"
253,8.433,bifpn,0+1+2,ebike+driver+passenger,65.062,15.370,0,"ebike:0, driver:0, passenger:0"
253,8.433,yolov8n,1+3+0,bicycle+motorcycle+person,67.595,14.794,36,"bicycle:0, motorcycle:17, person:19"
254,8.467,baseline,0+1+2,ebike+driver+passenger,63.151,15.835,0,"ebike:0, driver:0, passenger:0"
254,8.467,bifpn,0+1+2,ebike+driver+passenger,63.344,15.787,0,"ebike:0, driver:0, passenger:0"
254,8.467,yolov8n,1+3+0,bicycle+motorcycle+person,70.161,14.253,33,"bicycle:0, motorcycle:14, person:19"
255,8.500,baseline,0+1+2,ebike+driver+passenger,68.094,14.686,1,"ebike:1, driver:0, passenger:0"
255,8.500,bifpn,0+1+2,ebike+driver+passenger,66.016,15.148,0,"ebike:0, driver:0, passenger:0"
255,8.500,yolov8n,1+3+0,bicycle+motorcycle+person,68.323,14.636,41,"bicycle:0, motorcycle:17, person:24"
256,8.533,baseline,0+1+2,ebike+driver+passenger,65.554,15.255,1,"ebike:1, driver:0, passenger:0"
256,8.533,bifpn,0+1+2,ebike+driver+passenger,58.264,17.163,0,"ebike:0, driver:0, passenger:0"
256,8.533,yolov8n,1+3+0,bicycle+motorcycle+person,64.652,15.467,39,"bicycle:1, motorcycle:14, person:24"
257,8.567,baseline,0+1+2,ebike+driver+passenger,64.564,15.488,1,"ebike:1, driver:0, passenger:0"
257,8.567,bifpn,0+1+2,ebike+driver+passenger,64.575,15.486,0,"ebike:0, driver:0, passenger:0"
257,8.567,yolov8n,1+3+0,bicycle+motorcycle+person,68.162,14.671,39,"bicycle:0, motorcycle:16, person:23"
258,8.600,baseline,0+1+2,ebike+driver+passenger,63.937,15.640,1,"ebike:1, driver:0, passenger:0"
258,8.600,bifpn,0+1+2,ebike+driver+passenger,63.916,15.646,0,"ebike:0, driver:0, passenger:0"
258,8.600,yolov8n,1+3+0,bicycle+motorcycle+person,67.512,14.812,35,"bicycle:0, motorcycle:18, person:17"
259,8.633,baseline,0+1+2,ebike+driver+passenger,62.004,16.128,0,"ebike:0, driver:0, passenger:0"
259,8.633,bifpn,0+1+2,ebike+driver+passenger,59.042,16.937,0,"ebike:0, driver:0, passenger:0"
259,8.633,yolov8n,1+3+0,bicycle+motorcycle+person,62.357,16.037,37,"bicycle:0, motorcycle:18, person:19"
260,8.667,baseline,0+1+2,ebike+driver+passenger,62.719,15.944,0,"ebike:0, driver:0, passenger:0"
260,8.667,bifpn,0+1+2,ebike+driver+passenger,61.004,16.392,0,"ebike:0, driver:0, passenger:0"
260,8.667,yolov8n,1+3+0,bicycle+motorcycle+person,62.147,16.091,43,"bicycle:0, motorcycle:17, person:26"
261,8.700,baseline,0+1+2,ebike+driver+passenger,63.246,15.811,1,"ebike:1, driver:0, passenger:0"
261,8.700,bifpn,0+1+2,ebike+driver+passenger,63.895,15.651,0,"ebike:0, driver:0, passenger:0"
261,8.700,yolov8n,1+3+0,bicycle+motorcycle+person,65.568,15.251,37,"bicycle:0, motorcycle:15, person:22"
262,8.733,baseline,0+1+2,ebike+driver+passenger,61.506,16.259,1,"ebike:1, driver:0, passenger:0"
262,8.733,bifpn,0+1+2,ebike+driver+passenger,60.735,16.465,0,"ebike:0, driver:0, passenger:0"
262,8.733,yolov8n,1+3+0,bicycle+motorcycle+person,64.568,15.487,38,"bicycle:0, motorcycle:15, person:23"
263,8.767,baseline,0+1+2,ebike+driver+passenger,63.138,15.838,1,"ebike:1, driver:0, passenger:0"
263,8.767,bifpn,0+1+2,ebike+driver+passenger,61.402,16.286,0,"ebike:0, driver:0, passenger:0"
263,8.767,yolov8n,1+3+0,bicycle+motorcycle+person,67.014,14.922,36,"bicycle:0, motorcycle:16, person:20"
264,8.800,baseline,0+1+2,ebike+driver+passenger,61.685,16.211,0,"ebike:0, driver:0, passenger:0"
264,8.800,bifpn,0+1+2,ebike+driver+passenger,61.751,16.194,0,"ebike:0, driver:0, passenger:0"
264,8.800,yolov8n,1+3+0,bicycle+motorcycle+person,66.485,15.041,32,"bicycle:0, motorcycle:12, person:20"
265,8.833,baseline,0+1+2,ebike+driver+passenger,61.759,16.192,1,"ebike:1, driver:0, passenger:0"
265,8.833,bifpn,0+1+2,ebike+driver+passenger,59.922,16.688,0,"ebike:0, driver:0, passenger:0"
265,8.833,yolov8n,1+3+0,bicycle+motorcycle+person,63.580,15.728,31,"bicycle:0, motorcycle:14, person:17"
266,8.867,baseline,0+1+2,ebike+driver+passenger,57.397,17.423,1,"ebike:1, driver:0, passenger:0"
266,8.867,bifpn,0+1+2,ebike+driver+passenger,59.880,16.700,0,"ebike:0, driver:0, passenger:0"
266,8.867,yolov8n,1+3+0,bicycle+motorcycle+person,62.676,15.955,30,"bicycle:0, motorcycle:11, person:19"
267,8.900,baseline,0+1+2,ebike+driver+passenger,58.606,17.063,1,"ebike:1, driver:0, passenger:0"
267,8.900,bifpn,0+1+2,ebike+driver+passenger,59.659,16.762,0,"ebike:0, driver:0, passenger:0"
267,8.900,yolov8n,1+3+0,bicycle+motorcycle+person,60.874,16.427,35,"bicycle:0, motorcycle:17, person:18"
268,8.933,baseline,0+1+2,ebike+driver+passenger,59.274,16.871,1,"ebike:1, driver:0, passenger:0"
268,8.933,bifpn,0+1+2,ebike+driver+passenger,59.301,16.863,0,"ebike:0, driver:0, passenger:0"
268,8.933,yolov8n,1+3+0,bicycle+motorcycle+person,62.954,15.885,34,"bicycle:0, motorcycle:14, person:20"
269,8.967,baseline,0+1+2,ebike+driver+passenger,60.671,16.482,1,"ebike:1, driver:0, passenger:0"
269,8.967,bifpn,0+1+2,ebike+driver+passenger,60.202,16.611,0,"ebike:0, driver:0, passenger:0"
269,8.967,yolov8n,1+3+0,bicycle+motorcycle+person,64.604,15.479,38,"bicycle:0, motorcycle:19, person:19"
270,9.000,baseline,0+1+2,ebike+driver+passenger,63.562,15.733,1,"ebike:1, driver:0, passenger:0"
270,9.000,bifpn,0+1+2,ebike+driver+passenger,60.937,16.410,0,"ebike:0, driver:0, passenger:0"
270,9.000,yolov8n,1+3+0,bicycle+motorcycle+person,66.172,15.112,38,"bicycle:0, motorcycle:17, person:21"
271,9.033,baseline,0+1+2,ebike+driver+passenger,76.318,13.103,1,"ebike:1, driver:0, passenger:0"
271,9.033,bifpn,0+1+2,ebike+driver+passenger,163.091,6.132,0,"ebike:0, driver:0, passenger:0"
271,9.033,yolov8n,1+3+0,bicycle+motorcycle+person,64.631,15.473,34,"bicycle:0, motorcycle:12, person:22"
272,9.067,baseline,0+1+2,ebike+driver+passenger,58.643,17.052,0,"ebike:0, driver:0, passenger:0"
272,9.067,bifpn,0+1+2,ebike+driver+passenger,59.253,16.877,0,"ebike:0, driver:0, passenger:0"
272,9.067,yolov8n,1+3+0,bicycle+motorcycle+person,61.898,16.156,29,"bicycle:0, motorcycle:12, person:17"
273,9.100,baseline,0+1+2,ebike+driver+passenger,58.427,17.115,0,"ebike:0, driver:0, passenger:0"
273,9.100,bifpn,0+1+2,ebike+driver+passenger,61.828,16.174,0,"ebike:0, driver:0, passenger:0"
273,9.100,yolov8n,1+3+0,bicycle+motorcycle+person,67.540,14.806,33,"bicycle:0, motorcycle:11, person:22"
274,9.133,baseline,0+1+2,ebike+driver+passenger,62.410,16.023,0,"ebike:0, driver:0, passenger:0"
274,9.133,bifpn,0+1+2,ebike+driver+passenger,63.305,15.796,0,"ebike:0, driver:0, passenger:0"
274,9.133,yolov8n,1+3+0,bicycle+motorcycle+person,63.970,15.632,36,"bicycle:0, motorcycle:8, person:28"
275,9.167,baseline,0+1+2,ebike+driver+passenger,61.349,16.300,0,"ebike:0, driver:0, passenger:0"
275,9.167,bifpn,0+1+2,ebike+driver+passenger,61.556,16.245,0,"ebike:0, driver:0, passenger:0"
275,9.167,yolov8n,1+3+0,bicycle+motorcycle+person,67.384,14.840,36,"bicycle:0, motorcycle:12, person:24"
276,9.200,baseline,0+1+2,ebike+driver+passenger,63.141,15.837,0,"ebike:0, driver:0, passenger:0"
276,9.200,bifpn,0+1+2,ebike+driver+passenger,63.688,15.701,0,"ebike:0, driver:0, passenger:0"
276,9.200,yolov8n,1+3+0,bicycle+motorcycle+person,65.273,15.320,35,"bicycle:0, motorcycle:10, person:25"
277,9.233,baseline,0+1+2,ebike+driver+passenger,59.903,16.694,1,"ebike:1, driver:0, passenger:0"
277,9.233,bifpn,0+1+2,ebike+driver+passenger,59.893,16.696,0,"ebike:0, driver:0, passenger:0"
277,9.233,yolov8n,1+3+0,bicycle+motorcycle+person,64.152,15.588,31,"bicycle:0, motorcycle:11, person:20"
278,9.267,baseline,0+1+2,ebike+driver+passenger,60.451,16.542,1,"ebike:1, driver:0, passenger:0"
278,9.267,bifpn,0+1+2,ebike+driver+passenger,61.180,16.345,0,"ebike:0, driver:0, passenger:0"
278,9.267,yolov8n,1+3+0,bicycle+motorcycle+person,65.759,15.207,36,"bicycle:0, motorcycle:12, person:24"
279,9.300,baseline,0+1+2,ebike+driver+passenger,62.718,15.944,0,"ebike:0, driver:0, passenger:0"
279,9.300,bifpn,0+1+2,ebike+driver+passenger,61.822,16.175,0,"ebike:0, driver:0, passenger:0"
279,9.300,yolov8n,1+3+0,bicycle+motorcycle+person,66.295,15.084,36,"bicycle:0, motorcycle:11, person:25"
280,9.333,baseline,0+1+2,ebike+driver+passenger,60.706,16.473,1,"ebike:1, driver:0, passenger:0"
280,9.333,bifpn,0+1+2,ebike+driver+passenger,60.283,16.589,0,"ebike:0, driver:0, passenger:0"
280,9.333,yolov8n,1+3+0,bicycle+motorcycle+person,63.003,15.872,38,"bicycle:0, motorcycle:14, person:24"
281,9.367,baseline,0+1+2,ebike+driver+passenger,61.727,16.200,0,"ebike:0, driver:0, passenger:0"
281,9.367,bifpn,0+1+2,ebike+driver+passenger,59.482,16.812,0,"ebike:0, driver:0, passenger:0"
281,9.367,yolov8n,1+3+0,bicycle+motorcycle+person,61.496,16.261,30,"bicycle:0, motorcycle:11, person:19"
282,9.400,baseline,0+1+2,ebike+driver+passenger,59.614,16.775,1,"ebike:1, driver:0, passenger:0"
282,9.400,bifpn,0+1+2,ebike+driver+passenger,57.911,17.268,0,"ebike:0, driver:0, passenger:0"
282,9.400,yolov8n,1+3+0,bicycle+motorcycle+person,61.154,16.352,32,"bicycle:0, motorcycle:15, person:17"
283,9.433,baseline,0+1+2,ebike+driver+passenger,59.777,16.729,1,"ebike:1, driver:0, passenger:0"
283,9.433,bifpn,0+1+2,ebike+driver+passenger,58.850,16.992,0,"ebike:0, driver:0, passenger:0"
283,9.433,yolov8n,1+3+0,bicycle+motorcycle+person,63.526,15.742,37,"bicycle:1, motorcycle:17, person:19"
284,9.467,baseline,0+1+2,ebike+driver+passenger,57.553,17.375,0,"ebike:0, driver:0, passenger:0"
284,9.467,bifpn,0+1+2,ebike+driver+passenger,59.064,16.931,0,"ebike:0, driver:0, passenger:0"
284,9.467,yolov8n,1+3+0,bicycle+motorcycle+person,62.185,16.081,26,"bicycle:0, motorcycle:13, person:13"
285,9.500,baseline,0+1+2,ebike+driver+passenger,59.272,16.871,0,"ebike:0, driver:0, passenger:0"
285,9.500,bifpn,0+1+2,ebike+driver+passenger,61.156,16.352,0,"ebike:0, driver:0, passenger:0"
285,9.500,yolov8n,1+3+0,bicycle+motorcycle+person,64.988,15.387,28,"bicycle:0, motorcycle:17, person:11"
286,9.533,baseline,0+1+2,ebike+driver+passenger,60.494,16.530,0,"ebike:0, driver:0, passenger:0"
286,9.533,bifpn,0+1+2,ebike+driver+passenger,58.718,17.031,0,"ebike:0, driver:0, passenger:0"
286,9.533,yolov8n,1+3+0,bicycle+motorcycle+person,61.619,16.229,26,"bicycle:0, motorcycle:10, person:16"
287,9.567,baseline,0+1+2,ebike+driver+passenger,61.426,16.280,0,"ebike:0, driver:0, passenger:0"
287,9.567,bifpn,0+1+2,ebike+driver+passenger,57.776,17.308,0,"ebike:0, driver:0, passenger:0"
287,9.567,yolov8n,1+3+0,bicycle+motorcycle+person,63.249,15.811,24,"bicycle:0, motorcycle:7, person:17"
288,9.600,baseline,0+1+2,ebike+driver+passenger,56.258,17.775,0,"ebike:0, driver:0, passenger:0"
288,9.600,bifpn,0+1+2,ebike+driver+passenger,58.317,17.148,0,"ebike:0, driver:0, passenger:0"
288,9.600,yolov8n,1+3+0,bicycle+motorcycle+person,60.110,16.636,21,"bicycle:0, motorcycle:6, person:15"
289,9.633,baseline,0+1+2,ebike+driver+passenger,56.723,17.629,0,"ebike:0, driver:0, passenger:0"
289,9.633,bifpn,0+1+2,ebike+driver+passenger,59.660,16.762,0,"ebike:0, driver:0, passenger:0"
289,9.633,yolov8n,1+3+0,bicycle+motorcycle+person,61.477,16.266,19,"bicycle:0, motorcycle:3, person:16"
290,9.667,baseline,0+1+2,ebike+driver+passenger,57.173,17.491,0,"ebike:0, driver:0, passenger:0"
290,9.667,bifpn,0+1+2,ebike+driver+passenger,56.161,17.806,0,"ebike:0, driver:0, passenger:0"
290,9.667,yolov8n,1+3+0,bicycle+motorcycle+person,61.739,16.197,21,"bicycle:0, motorcycle:3, person:18"
291,9.700,baseline,0+1+2,ebike+driver+passenger,63.278,15.803,0,"ebike:0, driver:0, passenger:0"
291,9.700,bifpn,0+1+2,ebike+driver+passenger,64.252,15.564,0,"ebike:0, driver:0, passenger:0"
291,9.700,yolov8n,1+3+0,bicycle+motorcycle+person,65.290,15.316,31,"bicycle:0, motorcycle:5, person:26"
292,9.733,baseline,0+1+2,ebike+driver+passenger,63.982,15.629,0,"ebike:0, driver:0, passenger:0"
292,9.733,bifpn,0+1+2,ebike+driver+passenger,65.406,15.289,0,"ebike:0, driver:0, passenger:0"
292,9.733,yolov8n,1+3+0,bicycle+motorcycle+person,68.046,14.696,28,"bicycle:0, motorcycle:6, person:22"
293,9.767,baseline,0+1+2,ebike+driver+passenger,64.513,15.501,0,"ebike:0, driver:0, passenger:0"
293,9.767,bifpn,0+1+2,ebike+driver+passenger,60.768,16.456,0,"ebike:0, driver:0, passenger:0"
293,9.767,yolov8n,1+3+0,bicycle+motorcycle+person,65.872,15.181,26,"bicycle:0, motorcycle:6, person:20"
294,9.800,baseline,0+1+2,ebike+driver+passenger,60.542,16.517,0,"ebike:0, driver:0, passenger:0"
294,9.800,bifpn,0+1+2,ebike+driver+passenger,60.539,16.518,0,"ebike:0, driver:0, passenger:0"
294,9.800,yolov8n,1+3+0,bicycle+motorcycle+person,63.604,15.722,32,"bicycle:0, motorcycle:12, person:20"
295,9.833,baseline,0+1+2,ebike+driver+passenger,60.954,16.406,0,"ebike:0, driver:0, passenger:0"
295,9.833,bifpn,0+1+2,ebike+driver+passenger,61.559,16.245,0,"ebike:0, driver:0, passenger:0"
295,9.833,yolov8n,1+3+0,bicycle+motorcycle+person,65.715,15.217,27,"bicycle:0, motorcycle:7, person:20"
296,9.867,baseline,0+1+2,ebike+driver+passenger,63.429,15.766,0,"ebike:0, driver:0, passenger:0"
296,9.867,bifpn,0+1+2,ebike+driver+passenger,64.049,15.613,0,"ebike:0, driver:0, passenger:0"
296,9.867,yolov8n,1+3+0,bicycle+motorcycle+person,65.257,15.324,25,"bicycle:0, motorcycle:7, person:18"
297,9.900,baseline,0+1+2,ebike+driver+passenger,65.260,15.323,0,"ebike:0, driver:0, passenger:0"
297,9.900,bifpn,0+1+2,ebike+driver+passenger,62.849,15.911,0,"ebike:0, driver:0, passenger:0"
297,9.900,yolov8n,1+3+0,bicycle+motorcycle+person,62.632,15.966,28,"bicycle:0, motorcycle:10, person:18"
298,9.933,baseline,0+1+2,ebike+driver+passenger,61.197,16.341,0,"ebike:0, driver:0, passenger:0"
298,9.933,bifpn,0+1+2,ebike+driver+passenger,61.303,16.312,0,"ebike:0, driver:0, passenger:0"
298,9.933,yolov8n,1+3+0,bicycle+motorcycle+person,64.275,15.558,27,"bicycle:0, motorcycle:7, person:20"
299,9.967,baseline,0+1+2,ebike+driver+passenger,63.564,15.732,0,"ebike:0, driver:0, passenger:0"
299,9.967,bifpn,0+1+2,ebike+driver+passenger,62.134,16.094,0,"ebike:0, driver:0, passenger:0"
299,9.967,yolov8n,1+3+0,bicycle+motorcycle+person,64.074,15.607,23,"bicycle:0, motorcycle:8, person:15"
