frame,timestamp_sec,vehicle_track_id,vehicle_class,vehicle_conf,vehicle_bbox,matched_person_count,match_scores,raw_overload,confirmed_overload,elapsed_ms,fps
195,6.500,10,motorcycle,0.537,706.9 367.4 811.2 428.6,2,1.200 1.194,1,1,24.029,41.616
195,6.500,2,motorcycle,0.488,417.8 364.8 532.9 454.6,2,1.200 1.130,1,1,24.029,41.616
196,6.533,16,motorcycle,0.644,550.9 351.8 605.6 406.9,1,1.200,0,1,25.292,39.538
196,6.533,1,motorcycle,0.637,529.4 433.0 758.8 587.3,1,1.200,0,0,25.292,39.538
196,6.533,10,motorcycle,0.532,705.1 365.3 809.3 427.9,2,1.200 1.167,1,1,25.292,39.538
196,6.533,2,motorcycle,0.388,419.3 364.8 534.5 453.9,2,1.200 1.144,1,1,25.292,39.538
196,6.533,7,motorcycle,0.370,54.2 379.6 285.3 525.1,1,1.200,0,0,25.292,39.538
197,6.567,1,motorcycle,0.644,528.7 438.6 756.8 586.5,1,1.200,0,0,25.592,39.074
197,6.567,16,motorcycle,0.604,548.8 351.2 602.8 405.8,1,1.200,0,1,25.592,39.074
197,6.567,10,motorcycle,0.598,704.6 361.3 795.6 426.9,1,1.200,0,1,25.592,39.074
197,6.567,2,motorcycle,0.532,419.9 364.3 535.7 453.4,2,1.200 1.124,1,1,25.592,39.074
197,6.567,7,motorcycle,0.411,56.8 378.0 285.6 523.7,1,1.200,0,0,25.592,39.074
198,6.600,1,motorcycle,0.638,527.5 437.8 754.5 587.9,1,1.200,0,0,24.067,41.550
198,6.600,10,motorcycle,0.566,703.1 363.7 795.6 428.2,2,1.200 1.200,1,1,24.067,41.550
198,6.600,2,motorcycle,0.557,421.3 363.5 536.4 452.6,2,1.200 1.133,1,1,24.067,41.550
198,6.600,16,motorcycle,0.521,547.9 349.2 599.5 404.5,1,1.200,0,1,24.067,41.550
198,6.600,7,motorcycle,0.366,64.7 357.3 286.1 522.5,1,1.200,0,0,24.067,41.550
199,6.633,1,motorcycle,0.602,526.1 437.1 754.3 587.7,1,1.200,0,0,24.503,40.811
199,6.633,10,motorcycle,0.572,702.1 362.5 794.1 428.0,1,1.200,0,1,24.503,40.811
199,6.633,2,motorcycle,0.457,424.0 363.0 536.8 451.7,2,1.200 1.144,1,1,24.503,40.811
199,6.633,16,motorcycle,0.442,546.2 348.4 598.5 404.1,2,1.200 1.200,1,1,24.503,40.811
199,6.633,7,motorcycle,0.326,64.8 373.6 286.8 522.7,1,1.200,0,0,24.503,40.811
200,6.667,1,motorcycle,0.626,524.1 433.2 753.2 586.1,1,1.200,0,0,23.592,42.388
200,6.667,10,motorcycle,0.624,701.8 361.9 792.6 427.3,1,1.200,0,1,23.592,42.388
200,6.667,2,motorcycle,0.462,426.2 361.4 536.5 450.0,2,1.200 1.138,1,1,23.592,42.388
201,6.700,1,motorcycle,0.626,523.9 445.8 749.6 586.9,1,1.200,0,0,24.115,41.468
201,6.700,10,motorcycle,0.610,700.6 357.5 790.9 425.1,1,1.200,0,0,24.115,41.468
201,6.700,2,motorcycle,0.506,425.5 356.1 536.7 448.9,2,1.200 1.123,1,1,24.115,41.468
202,6.733,10,motorcycle,0.662,700.4 354.6 788.3 423.5,1,1.145,0,0,28.772,34.756
202,6.733,1,motorcycle,0.607,521.3 435.9 750.9 587.7,1,1.200,0,0,28.772,34.756
202,6.733,2,motorcycle,0.536,426.7 351.6 536.9 447.2,2,1.200 1.120,1,1,28.772,34.756
202,6.733,7,motorcycle,0.433,77.0 358.1 295.2 519.7,1,1.200,0,0,28.772,34.756
203,6.767,10,motorcycle,0.628,696.2 353.0 785.6 422.7,1,1.129,0,0,24.346,41.074
203,6.767,2,motorcycle,0.615,428.9 348.5 535.2 446.5,2,1.200 1.123,1,1,24.346,41.074
203,6.767,1,motorcycle,0.603,520.8 434.6 749.8 587.0,1,1.200,0,0,24.346,41.074
203,6.767,7,motorcycle,0.497,80.7 378.5 297.9 518.8,2,1.200 1.067,1,0,24.346,41.074
204,6.800,1,motorcycle,0.641,519.5 432.6 748.2 587.3,1,1.200,0,0,24.649,40.570
204,6.800,7,motorcycle,0.618,87.4 378.1 300.1 516.0,1,1.200,0,0,24.649,40.570
204,6.800,2,motorcycle,0.598,432.5 344.1 534.9 445.5,2,1.200 1.135,1,1,24.649,40.570
204,6.800,10,motorcycle,0.521,694.0 356.7 786.6 423.0,1,1.157,0,0,24.649,40.570
205,6.833,1,motorcycle,0.648,519.3 426.7 746.9 587.1,1,1.200,0,0,23.847,41.934
205,6.833,7,motorcycle,0.567,90.0 377.4 302.5 517.1,1,1.200,0,0,23.847,41.934
205,6.833,10,motorcycle,0.534,693.7 359.8 794.1 424.2,1,1.142,0,0,23.847,41.934
205,6.833,2,motorcycle,0.534,433.3 346.7 536.0 444.0,2,1.200 1.152,1,1,23.847,41.934
206,6.867,1,motorcycle,0.669,518.7 429.2 742.6 588.1,1,1.200,0,0,24.974,40.042
206,6.867,7,motorcycle,0.605,95.4 359.5 306.8 515.6,1,1.200,0,0,24.974,40.042
206,6.867,2,motorcycle,0.592,433.7 347.3 538.0 442.9,2,1.200 1.166,1,1,24.974,40.042
206,6.867,10,motorcycle,0.522,692.7 360.0 793.6 424.8,2,1.200 1.130,1,0,24.974,40.042
206,6.867,17,motorcycle,0.272,572.3 324.2 599.8 372.1,1,1.200,0,0,24.974,40.042
207,6.900,1,motorcycle,0.722,517.6 426.8 741.5 585.2,1,1.200,0,0,24.597,40.655
207,6.900,10,motorcycle,0.496,689.0 355.5 790.2 424.4,1,1.167,0,0,24.597,40.655
207,6.900,2,motorcycle,0.493,435.6 349.5 537.9 440.9,2,1.200 1.185,1,1,24.597,40.655
207,6.900,7,motorcycle,0.380,104.0 375.8 308.9 513.1,1,1.200,0,0,24.597,40.655
207,6.900,17,motorcycle,0.337,571.4 327.5 599.2 371.4,1,1.200,0,0,24.597,40.655
208,6.933,1,motorcycle,0.751,514.7 419.9 741.4 582.9,1,1.200,0,0,24.460,40.884
208,6.933,10,motorcycle,0.554,687.5 357.8 790.6 423.3,1,1.192,0,0,24.460,40.884
208,6.933,7,motorcycle,0.520,107.9 372.2 311.7 512.6,1,1.200,0,0,24.460,40.884
208,6.933,2,motorcycle,0.482,437.0 351.1 538.2 439.8,1,1.200,0,1,24.460,40.884
208,6.933,17,motorcycle,0.283,570.3 320.8 598.5 370.4,1,1.200,0,0,24.460,40.884
209,6.967,1,motorcycle,0.766,513.9 419.0 740.2 581.8,1,1.200,0,0,25.047,39.925
209,6.967,7,motorcycle,0.595,112.8 361.0 315.6 511.6,1,1.200,0,0,25.047,39.925
209,6.967,10,motorcycle,0.532,684.2 360.1 773.5 423.2,1,1.200,0,0,25.047,39.925
209,6.967,2,motorcycle,0.504,441.6 355.0 535.5 438.1,1,1.200,0,1,25.047,39.925
210,7.000,1,motorcycle,0.788,512.1 416.7 739.8 582.3,1,1.200,0,0,24.356,41.058
210,7.000,7,motorcycle,0.668,118.6 359.3 318.3 510.0,1,1.200,0,0,24.356,41.058
210,7.000,2,motorcycle,0.539,440.5 350.5 537.7 438.4,1,1.200,0,1,24.356,41.058
210,7.000,10,motorcycle,0.458,682.4 353.5 770.7 421.2,1,1.183,0,0,24.356,41.058
211,7.033,1,motorcycle,0.803,511.5 416.4 739.7 582.0,1,1.200,0,0,24.687,40.507
211,7.033,2,motorcycle,0.614,444.5 352.5 537.0 437.2,1,1.200,0,1,24.687,40.507
211,7.033,10,motorcycle,0.438,679.0 344.4 769.8 420.6,1,1.124,0,0,24.687,40.507
211,7.033,7,motorcycle,0.406,121.1 367.7 320.5 509.2,1,1.200,0,0,24.687,40.507
212,7.067,1,motorcycle,0.798,509.8 413.0 739.9 581.9,1,1.200,0,0,24.716,40.460
212,7.067,7,motorcycle,0.463,130.0 373.9 322.1 507.8,1,1.200,0,0,24.716,40.460
212,7.067,2,motorcycle,0.415,444.5 353.2 536.6 436.9,2,1.200 1.055,1,1,24.716,40.460
212,7.067,10,motorcycle,0.347,673.0 347.0 765.4 421.2,1,1.145,0,0,24.716,40.460
213,7.100,1,motorcycle,0.783,508.9 411.8 738.3 581.0,1,1.200,0,0,24.016,41.639
213,7.100,2,motorcycle,0.500,448.7 353.4 535.6 437.0,2,1.200 1.077,1,1,24.016,41.639
213,7.100,10,motorcycle,0.496,672.6 354.5 763.3 419.7,1,1.180,0,0,24.016,41.639
213,7.100,7,motorcycle,0.379,138.1 366.7 324.8 506.3,1,1.200,0,0,24.016,41.639
214,7.133,1,motorcycle,0.770,507.9 402.4 737.9 581.3,1,1.200,0,0,27.560,36.284
214,7.133,2,motorcycle,0.516,449.5 352.9 537.2 435.6,2,1.180 1.113,1,1,27.560,36.284
214,7.133,7,motorcycle,0.489,142.0 354.4 329.7 504.6,1,1.200,0,0,27.560,36.284
214,7.133,10,motorcycle,0.376,671.9 344.0 762.0 419.3,1,1.200,0,0,27.560,36.284
215,7.167,1,motorcycle,0.775,505.5 406.4 736.8 581.1,1,1.200,0,0,26.018,38.435
215,7.167,2,motorcycle,0.562,452.7 351.4 537.9 433.1,2,1.188 1.129,1,1,26.018,38.435
215,7.167,10,motorcycle,0.474,670.7 351.8 773.6 421.2,1,1.152,0,0,26.018,38.435
215,7.167,7,motorcycle,0.416,130.4 345.2 334.9 502.2,1,1.200,0,0,26.018,38.435
216,7.200,1,motorcycle,0.748,504.7 408.0 735.7 579.8,1,1.200,0,0,23.980,41.702
216,7.200,2,motorcycle,0.522,452.7 350.2 539.5 433.1,3,1.200 1.177 1.176,1,1,23.980,41.702
216,7.200,10,motorcycle,0.475,668.7 353.8 769.8 421.1,1,1.148,0,0,23.980,41.702
217,7.233,1,motorcycle,0.735,504.6 430.1 733.6 578.2,1,1.200,0,0,24.787,40.344
217,7.233,2,motorcycle,0.627,453.8 352.0 537.1 430.4,2,1.200 1.158,1,1,24.787,40.344
217,7.233,10,motorcycle,0.505,667.4 353.2 766.1 420.2,1,1.134,0,0,24.787,40.344
217,7.233,18,motorcycle,0.322,565.8 316.7 592.2 361.8,1,1.200,0,0,24.787,40.344
218,7.267,1,motorcycle,0.728,503.9 429.0 733.1 576.1,1,1.200,0,0,25.750,38.835
218,7.267,2,motorcycle,0.552,455.7 349.6 538.0 430.0,2,1.200 1.200,1,1,25.750,38.835
218,7.267,10,motorcycle,0.497,665.6 352.4 762.9 418.7,1,1.149,0,0,25.750,38.835
218,7.267,18,motorcycle,0.276,565.1 314.2 591.3 360.9,1,1.200,0,0,25.750,38.835
219,7.300,1,motorcycle,0.754,503.7 424.1 732.0 575.6,1,1.200,0,0,24.461,40.882
219,7.300,10,motorcycle,0.537,663.0 353.6 758.4 417.3,1,1.172,0,0,24.461,40.882
219,7.300,2,motorcycle,0.480,458.6 348.9 547.0 428.5,2,1.200 1.200,1,1,24.461,40.882
219,7.300,18,motorcycle,0.285,564.1 314.3 590.7 360.1,1,1.200,0,0,24.461,40.882
220,7.333,1,motorcycle,0.765,503.7 421.3 729.4 575.4,1,1.200,0,0,24.139,41.426
220,7.333,2,motorcycle,0.517,460.8 347.8 546.9 427.3,2,1.200 1.200,1,1,24.139,41.426
220,7.333,10,motorcycle,0.503,662.7 354.2 753.0 416.2,2,1.200 1.182,1,0,24.139,41.426
220,7.333,18,motorcycle,0.317,563.6 314.5 590.6 359.4,1,1.200,0,0,24.139,41.426
221,7.367,1,motorcycle,0.791,502.9 415.9 727.3 574.6,1,1.200,0,0,24.193,41.334
221,7.367,2,motorcycle,0.581,464.9 346.7 546.1 425.5,2,1.200 1.200,1,1,24.193,41.334
221,7.367,10,motorcycle,0.503,661.0 350.8 752.7 417.3,2,1.200 1.200,1,1,24.193,41.334
221,7.367,18,motorcycle,0.371,562.6 314.7 590.0 358.7,1,1.200,0,0,24.193,41.334
221,7.367,7,motorcycle,0.341,194.6 372.1 355.2 489.3,1,1.200,0,0,24.193,41.334
222,7.400,1,motorcycle,0.795,501.4 414.5 726.2 574.7,1,1.200,0,0,25.398,39.374
222,7.400,7,motorcycle,0.621,202.8 372.4 356.5 487.7,1,1.200,0,0,25.398,39.374
222,7.400,2,motorcycle,0.591,467.0 343.0 547.1 425.5,2,1.200 1.200,1,1,25.398,39.374
222,7.400,10,motorcycle,0.483,659.4 347.6 752.9 416.2,2,1.200 1.200,1,1,25.398,39.374
222,7.400,18,motorcycle,0.447,562.0 313.9 589.7 357.5,1,1.200,0,0,25.398,39.374
223,7.433,1,motorcycle,0.798,500.8 415.4 725.3 573.8,1,1.200,0,0,25.153,39.756
223,7.433,2,motorcycle,0.625,470.8 340.6 544.0 422.3,2,1.200 1.200,1,1,25.153,39.756
223,7.433,10,motorcycle,0.470,655.9 333.9 753.1 414.8,2,1.200 1.175,1,1,25.153,39.756
223,7.433,18,motorcycle,0.459,561.5 312.8 588.9 356.2,1,1.200,0,0,25.153,39.756
223,7.433,7,motorcycle,0.363,208.9 364.5 360.4 485.2,1,1.200,0,0,25.153,39.756
224,7.467,1,motorcycle,0.801,500.2 418.3 725.1 573.8,1,1.200,0,0,23.890,41.859
224,7.467,2,motorcycle,0.557,472.9 342.4 542.7 421.4,2,1.200 1.200,1,1,23.890,41.859
224,7.467,7,motorcycle,0.504,223.1 361.4 364.0 478.2,1,1.200,0,0,23.890,41.859
224,7.467,10,motorcycle,0.473,654.3 330.1 752.1 414.2,2,1.200 1.096,1,1,23.890,41.859
224,7.467,18,motorcycle,0.460,561.3 312.1 588.4 355.8,1,1.200,0,0,23.890,41.859
225,7.500,1,motorcycle,0.810,499.2 424.4 724.0 573.4,1,1.200,0,0,24.258,41.224
225,7.500,2,motorcycle,0.407,475.2 347.4 545.3 421.2,2,1.200 1.200,1,1,24.258,41.224
225,7.500,10,motorcycle,0.400,652.7 344.5 752.5 414.0,1,1.096,0,1,24.258,41.224
225,7.500,7,motorcycle,0.251,230.1 350.1 364.9 475.4,1,1.200,0,0,24.258,41.224
226,7.533,1,motorcycle,0.809,498.2 427.5 723.2 573.1,1,1.200,0,0,23.850,41.929
226,7.533,10,motorcycle,0.513,650.1 351.0 752.8 414.4,1,1.158,0,1,23.850,41.929
226,7.533,2,motorcycle,0.444,474.9 346.0 545.1 419.5,2,1.200 1.200,1,1,23.850,41.929
227,7.567,1,motorcycle,0.788,497.3 426.6 721.9 573.0,1,1.200,0,0,24.956,40.070
227,7.567,2,motorcycle,0.513,476.4 345.6 546.4 417.4,2,1.200 1.200,1,1,24.956,40.070
227,7.567,10,motorcycle,0.417,646.8 336.6 747.4 414.2,1,1.135,0,1,24.956,40.070
227,7.567,7,motorcycle,0.358,239.1 351.6 372.6 474.9,0,,0,0,24.956,40.070
228,7.600,1,motorcycle,0.795,496.1 425.9 722.8 572.6,1,1.200,0,0,23.821,41.980
228,7.600,2,motorcycle,0.573,479.5 341.9 541.8 415.7,1,1.200,0,1,23.821,41.980
228,7.600,7,motorcycle,0.429,249.4 346.7 377.3 470.7,0,,0,0,23.821,41.980
228,7.600,10,motorcycle,0.415,645.1 325.3 744.9 414.6,1,1.200,0,0,23.821,41.980
229,7.633,1,motorcycle,0.786,494.6 418.1 721.9 572.2,1,1.200,0,0,25.291,39.539
229,7.633,2,motorcycle,0.629,481.1 338.8 543.9 413.7,1,1.200,0,1,25.291,39.539
229,7.633,7,motorcycle,0.534,256.4 347.6 379.2 470.7,0,,0,0,25.291,39.539
229,7.633,10,motorcycle,0.355,644.3 328.9 742.0 414.8,0,,0,0,25.291,39.539
230,7.667,1,motorcycle,0.760,494.4 415.4 721.3 572.3,1,1.200,0,0,25.521,39.183
230,7.667,2,motorcycle,0.565,482.4 340.4 544.9 412.9,1,1.200,0,1,25.521,39.183
230,7.667,10,motorcycle,0.295,643.0 328.5 741.4 415.0,2,1.200 1.175,1,0,25.521,39.183
231,7.700,1,motorcycle,0.754,494.3 414.0 721.0 572.0,1,1.200,0,0,25.283,39.553
231,7.700,2,motorcycle,0.586,485.2 340.9 545.2 411.2,1,1.200,0,1,25.283,39.553
231,7.700,10,motorcycle,0.285,640.4 346.3 742.5 414.8,1,1.159,0,0,25.283,39.553
231,7.700,7,motorcycle,0.251,267.4 365.2 383.7 468.4,0,,0,0,25.283,39.553
232,7.733,1,motorcycle,0.734,494.5 409.8 720.3 571.8,1,1.200,0,0,23.851,41.926
232,7.733,7,motorcycle,0.597,272.0 363.9 386.7 465.9,1,1.200,0,0,23.851,41.926
232,7.733,2,motorcycle,0.499,485.5 341.8 546.0 410.4,1,1.200,0,1,23.851,41.926
232,7.733,10,motorcycle,0.281,642.2 350.3 726.2 414.4,1,1.200,0,0,23.851,41.926
233,7.767,1,motorcycle,0.749,494.6 410.8 720.0 570.9,1,1.200,0,0,23.864,41.904
233,7.767,2,motorcycle,0.516,489.6 343.4 547.8 408.9,1,1.200,0,1,23.864,41.904
233,7.767,10,motorcycle,0.251,640.8 349.7 724.1 413.6,1,1.180,0,0,23.864,41.904
234,7.800,1,motorcycle,0.780,494.9 413.9 719.1 571.2,1,1.200,0,0,24.321,41.117
234,7.800,2,motorcycle,0.433,490.8 344.7 549.4 408.5,1,1.200,0,1,24.321,41.117
235,7.833,1,motorcycle,0.798,495.7 417.6 718.2 570.9,1,1.200,0,0,24.796,40.330
235,7.833,2,motorcycle,0.481,491.6 343.2 548.2 408.6,1,1.200,0,1,24.796,40.330
236,7.867,1,motorcycle,0.787,496.2 411.0 717.5 571.3,2,1.200 1.200,1,0,24.236,41.260
236,7.867,2,motorcycle,0.628,492.8 339.5 552.3 407.4,1,1.200,0,1,24.236,41.260
237,7.900,1,motorcycle,0.773,496.9 409.3 717.0 571.6,2,1.200 1.200,1,1,24.607,40.639
237,7.900,2,motorcycle,0.617,493.7 338.2 550.7 407.2,1,1.200,0,1,24.607,40.639
237,7.900,19,motorcycle,0.263,557.0 315.6 578.8 348.0,0,,0,0,24.607,40.639
238,7.933,1,motorcycle,0.773,498.0 413.8 715.7 570.5,1,1.200,0,0,25.909,38.596
238,7.933,2,motorcycle,0.564,496.7 336.6 553.9 406.1,1,1.200,0,1,25.909,38.596
238,7.933,7,motorcycle,0.424,310.0 365.7 396.2 454.7,1,1.200,0,0,25.909,38.596
238,7.933,19,motorcycle,0.280,556.5 315.0 578.6 347.8,0,,0,0,25.909,38.596
239,7.967,1,motorcycle,0.756,499.2 412.3 714.6 569.2,1,1.200,0,0,25.076,39.878
239,7.967,2,motorcycle,0.549,498.3 337.9 555.0 404.7,1,1.200,0,1,25.076,39.878
239,7.967,7,motorcycle,0.460,315.3 363.3 398.4 451.5,1,1.200,0,0,25.076,39.878
239,7.967,19,motorcycle,0.332,555.8 315.8 578.7 346.9,0,,0,0,25.076,39.878
240,8.000,1,motorcycle,0.738,501.1 412.8 713.4 568.3,1,1.200,0,0,25.145,39.770
240,8.000,2,motorcycle,0.559,499.4 336.4 555.3 402.7,1,1.200,0,1,25.145,39.770
240,8.000,7,motorcycle,0.532,319.8 362.5 399.7 447.7,1,1.200,0,0,25.145,39.770
240,8.000,19,motorcycle,0.320,556.0 316.0 578.2 346.9,0,,0,0,25.145,39.770
241,8.033,1,motorcycle,0.699,504.0 405.4 713.7 568.7,1,1.200,0,0,24.249,41.239
241,8.033,7,motorcycle,0.589,324.6 359.5 400.6 444.3,1,1.200,0,0,24.249,41.239
241,8.033,2,motorcycle,0.577,500.4 335.2 555.3 402.9,1,1.200,0,1,24.249,41.239
241,8.033,19,motorcycle,0.272,554.8 316.4 578.1 347.0,0,,0,0,24.249,41.239
242,8.067,1,motorcycle,0.684,504.6 411.1 711.6 565.6,1,1.200,0,0,23.904,41.834
242,8.067,7,motorcycle,0.531,329.9 362.1 400.9 444.9,1,1.200,0,0,23.904,41.834
242,8.067,2,motorcycle,0.487,502.5 338.6 553.2 401.5,1,1.200,0,1,23.904,41.834
243,8.100,1,motorcycle,0.656,505.7 409.0 712.3 565.2,1,1.200,0,0,24.573,40.695
243,8.100,7,motorcycle,0.633,334.4 359.5 401.8 445.5,1,1.200,0,0,24.573,40.695
243,8.100,2,motorcycle,0.586,504.3 334.5 554.7 399.6,1,1.200,0,1,24.573,40.695
244,8.133,1,motorcycle,0.694,507.7 404.5 714.1 568.2,1,1.200,0,0,24.241,41.253
244,8.133,2,motorcycle,0.652,506.0 333.5 555.4 399.0,1,1.200,0,1,24.241,41.253
244,8.133,7,motorcycle,0.580,337.1 357.6 404.3 439.9,1,1.200,0,0,24.241,41.253
245,8.167,1,motorcycle,0.685,511.2 400.6 714.9 567.3,1,1.200,0,0,26.173,38.208
245,8.167,2,motorcycle,0.668,506.9 334.9 556.5 398.2,1,1.200,0,1,26.173,38.208
245,8.167,7,motorcycle,0.658,344.7 351.0 406.6 438.4,1,1.200,0,0,26.173,38.208
246,8.200,1,motorcycle,0.688,512.9 406.3 714.3 566.3,1,1.200,0,0,23.894,41.851
246,8.200,2,motorcycle,0.645,508.4 335.3 554.7 395.0,1,1.200,0,1,23.894,41.851
246,8.200,7,motorcycle,0.582,348.3 353.7 408.6 437.7,1,1.200,0,0,23.894,41.851
247,8.233,7,motorcycle,0.670,351.6 355.9 410.1 435.5,1,1.200,0,0,25.698,38.913
247,8.233,1,motorcycle,0.663,515.4 406.5 713.5 566.2,1,1.200,0,0,25.698,38.913
247,8.233,2,motorcycle,0.642,508.7 334.8 555.1 393.4,1,1.200,0,1,25.698,38.913
248,8.267,1,motorcycle,0.696,518.5 418.5 713.8 565.0,1,1.200,0,0,24.404,40.978
248,8.267,2,motorcycle,0.598,510.0 335.6 556.1 392.9,1,1.200,0,1,24.404,40.978
248,8.267,7,motorcycle,0.522,352.1 357.0 410.3 431.7,1,1.200,0,0,24.404,40.978
249,8.300,1,motorcycle,0.652,520.8 414.9 714.7 564.1,1,1.200,0,0,24.203,41.317
249,8.300,2,motorcycle,0.630,512.5 335.1 553.2 392.2,1,1.200,0,1,24.203,41.317
249,8.300,7,motorcycle,0.589,355.6 355.0 410.8 430.1,1,1.200,0,0,24.203,41.317
250,8.333,1,motorcycle,0.677,523.3 409.4 715.5 564.1,1,1.200,0,0,24.157,41.395
250,8.333,2,motorcycle,0.668,513.5 334.2 553.4 391.5,0,,0,1,24.157,41.395
250,8.333,7,motorcycle,0.557,360.6 352.9 411.9 427.8,1,1.200,0,0,24.157,41.395
251,8.367,1,motorcycle,0.675,526.6 408.0 716.7 563.5,1,1.200,0,0,24.486,40.839
251,8.367,2,motorcycle,0.655,514.7 333.5 552.9 391.2,1,1.200,0,1,24.486,40.839
251,8.367,7,motorcycle,0.568,364.1 354.3 413.1 426.3,1,1.200,0,0,24.486,40.839
252,8.400,1,motorcycle,0.628,529.2 400.8 717.5 560.8,1,1.200,0,0,24.693,40.497
252,8.400,2,motorcycle,0.622,516.5 334.2 553.0 390.2,0,,0,1,24.693,40.497
252,8.400,7,motorcycle,0.517,368.4 352.9 413.5 424.8,1,1.200,0,0,24.693,40.497
253,8.433,1,motorcycle,0.627,534.8 396.3 718.7 559.0,1,1.200,0,0,24.502,40.813
253,8.433,2,motorcycle,0.577,516.5 334.4 555.8 390.2,0,,0,1,24.502,40.813
253,8.433,7,motorcycle,0.432,370.7 354.5 415.5 422.2,1,1.200,0,0,24.502,40.813
254,8.467,1,motorcycle,0.610,540.4 399.4 716.8 557.5,1,1.200,0,0,32.463,30.804
254,8.467,2,motorcycle,0.567,517.7 332.3 555.3 389.2,0,,0,1,32.463,30.804
254,8.467,7,motorcycle,0.485,372.2 355.3 417.9 420.2,1,1.200,0,0,32.463,30.804
255,8.500,1,motorcycle,0.579,546.4 395.0 718.8 554.6,1,1.200,0,0,24.472,40.864
255,8.500,2,motorcycle,0.542,518.8 322.9 563.7 386.7,0,,0,1,24.472,40.864
255,8.500,7,motorcycle,0.538,374.9 349.6 419.4 418.9,1,1.200,0,0,24.472,40.864
256,8.533,2,motorcycle,0.635,519.3 324.7 565.3 386.7,1,1.173,0,1,25.559,39.126
256,8.533,7,motorcycle,0.585,378.2 357.7 418.7 417.0,1,1.200,0,0,25.559,39.126
256,8.533,1,motorcycle,0.543,550.0 394.6 720.0 553.8,1,1.200,0,0,25.559,39.126
257,8.567,2,motorcycle,0.628,520.3 326.2 565.1 386.3,1,1.199,0,1,25.379,39.403
257,8.567,1,motorcycle,0.513,555.6 426.2 717.0 553.6,1,1.200,0,0,25.379,39.403
257,8.567,7,motorcycle,0.501,380.5 349.6 426.0 416.3,1,1.200,0,0,25.379,39.403
258,8.600,2,motorcycle,0.595,521.4 327.0 564.4 385.1,2,1.200 1.200,1,1,34.910,28.645
258,8.600,7,motorcycle,0.489,381.7 349.5 427.8 414.2,1,1.200,0,0,34.910,28.645
258,8.600,1,motorcycle,0.470,556.6 407.6 721.4 550.7,1,1.200,0,0,34.910,28.645
258,8.600,20,motorcycle,0.285,583.8 349.6 612.6 406.6,0,,0,0,34.910,28.645
259,8.633,2,motorcycle,0.613,521.9 327.7 565.7 384.8,2,1.200 1.200,1,1,24.408,40.970
259,8.633,7,motorcycle,0.566,383.9 350.2 429.6 412.3,1,1.200,0,0,24.408,40.970
259,8.633,1,motorcycle,0.495,562.7 393.1 725.2 550.5,1,1.200,0,0,24.408,40.970
259,8.633,20,motorcycle,0.480,580.8 346.2 623.2 406.4,0,,0,0,24.408,40.970
260,8.667,1,motorcycle,0.646,566.3 412.7 715.4 548.6,1,1.200,0,0,23.821,41.980
260,8.667,2,motorcycle,0.631,524.4 330.4 561.6 384.1,1,1.165,0,1,23.821,41.980
260,8.667,7,motorcycle,0.552,383.4 348.2 430.0 409.2,1,1.200,0,0,23.821,41.980
260,8.667,20,motorcycle,0.421,578.9 346.3 627.2 407.0,0,,0,0,23.821,41.980
261,8.700,1,motorcycle,0.723,572.2 413.7 722.1 547.0,1,1.200,0,0,25.051,39.919
261,8.700,2,motorcycle,0.646,525.3 331.1 562.2 383.7,2,1.189 1.169,1,1,25.051,39.919
261,8.700,20,motorcycle,0.538,576.6 347.6 622.8 406.6,0,,0,0,25.051,39.919
261,8.700,7,motorcycle,0.520,385.6 350.7 429.9 408.7,1,1.200,0,0,25.051,39.919
262,8.733,1,motorcycle,0.718,576.7 421.1 718.0 544.4,1,1.200,0,0,25.157,39.750
262,8.733,2,motorcycle,0.658,524.2 329.7 563.1 382.5,1,1.185,0,1,25.157,39.750
262,8.733,20,motorcycle,0.584,574.5 345.6 620.4 406.3,0,,0,0,25.157,39.750
262,8.733,7,motorcycle,0.540,391.4 351.8 431.5 406.1,1,1.200,0,0,25.157,39.750
263,8.767,1,motorcycle,0.661,581.7 425.7 714.8 542.1,1,1.200,0,0,24.208,41.309
263,8.767,2,motorcycle,0.644,524.7 328.9 563.9 381.8,2,1.200 1.187,1,1,24.208,41.309
263,8.767,20,motorcycle,0.546,571.9 345.4 622.2 407.4,1,1.119,0,0,24.208,41.309
263,8.767,7,motorcycle,0.426,393.5 347.8 435.0 402.2,1,1.200,0,0,24.208,41.309
264,8.800,20,motorcycle,0.748,569.6 330.0 639.3 407.0,1,1.200,0,0,26.018,38.434
264,8.800,1,motorcycle,0.684,585.9 424.2 714.7 537.6,2,1.200 1.200,1,0,26.018,38.434
264,8.800,2,motorcycle,0.583,528.2 330.9 563.4 381.0,1,1.170,0,1,26.018,38.434
264,8.800,7,motorcycle,0.477,396.5 352.3 435.7 402.6,1,1.200,0,0,26.018,38.434
265,8.833,1,motorcycle,0.628,590.7 427.5 715.5 535.1,2,1.200 1.200,1,1,25.123,39.804
265,8.833,2,motorcycle,0.567,532.7 331.2 564.3 380.2,1,1.114,0,1,25.123,39.804
265,8.833,20,motorcycle,0.532,567.7 344.1 630.6 407.6,1,1.200,0,0,25.123,39.804
265,8.833,7,motorcycle,0.431,397.5 352.2 435.9 402.0,1,1.200,0,0,25.123,39.804
