frame,timestamp_sec,model,model_path,class_id,class_name,report_conf,predict_conf,imgsz,iou,elapsed_ms,fps,detections,max_conf
1366,45.533,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.254,43.003,0,0.000
1367,45.567,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,22.165,45.116,0,0.000
1367,45.567,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,22.165,45.116,0,0.000
1367,45.567,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,22.165,45.116,0,0.000
1367,45.567,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,22.745,43.966,0,0.000
1367,45.567,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,22.745,43.966,0,0.000
1367,45.567,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,22.745,43.966,0,0.000
1368,45.600,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,22.936,43.599,0,0.000
1368,45.600,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,22.936,43.599,0,0.000
1368,45.600,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,22.936,43.599,0,0.000
1368,45.600,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,21.682,46.121,0,0.000
1368,45.600,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,21.682,46.121,0,0.000
1368,45.600,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,21.682,46.121,0,0.000
1369,45.633,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,25.475,39.254,0,0.000
1369,45.633,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,25.475,39.254,0,0.000
1369,45.633,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,25.475,39.254,0,0.000
1369,45.633,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,24.730,40.436,0,0.000
1369,45.633,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,24.730,40.436,0,0.000
1369,45.633,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,24.730,40.436,0,0.000
1370,45.667,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,25.676,38.947,0,0.000
1370,45.667,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,25.676,38.947,0,0.000
1370,45.667,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,25.676,38.947,0,0.000
1370,45.667,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,24.096,41.501,0,0.000
1370,45.667,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,24.096,41.501,0,0.000
1370,45.667,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,24.096,41.501,0,0.000
1371,45.700,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,23.862,41.908,0,0.000
1371,45.700,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,23.862,41.908,0,0.000
1371,45.700,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,23.862,41.908,0,0.000
1371,45.700,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.706,42.183,0,0.000
1371,45.700,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.706,42.183,0,0.000
1371,45.700,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.706,42.183,0,0.000
1372,45.733,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,26.245,38.102,0,0.000
1372,45.733,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,26.245,38.102,0,0.000
1372,45.733,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,26.245,38.102,0,0.000
1372,45.733,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.957,41.741,0,0.000
1372,45.733,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.957,41.741,0,0.000
1372,45.733,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.957,41.741,0,0.000
1373,45.767,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,24.661,40.549,0,0.000
1373,45.767,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,24.661,40.549,0,0.000
1373,45.767,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,24.661,40.549,0,0.000
1373,45.767,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,24.156,41.397,0,0.000
1373,45.767,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,24.156,41.397,0,0.000
1373,45.767,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,24.156,41.397,0,0.000
1374,45.800,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,23.488,42.575,0,0.000
1374,45.800,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,23.488,42.575,0,0.000
1374,45.800,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,23.488,42.575,0,0.000
1374,45.800,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,22.971,43.534,0,0.000
1374,45.800,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,22.971,43.534,0,0.000
1374,45.800,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,22.971,43.534,0,0.000
1375,45.833,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,21.993,45.469,0,0.000
1375,45.833,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,21.993,45.469,0,0.000
1375,45.833,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,21.993,45.469,0,0.000
1375,45.833,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.516,42.524,0,0.000
1375,45.833,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.516,42.524,0,0.000
1375,45.833,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.516,42.524,0,0.000
1376,45.867,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,22.715,44.023,0,0.000
1376,45.867,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,22.715,44.023,0,0.000
1376,45.867,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,22.715,44.023,0,0.000
1376,45.867,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.593,42.385,0,0.000
1376,45.867,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.593,42.385,0,0.000
1376,45.867,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.593,42.385,0,0.000
1377,45.900,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,23.704,42.187,0,0.000
1377,45.900,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,23.704,42.187,0,0.000
1377,45.900,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,23.704,42.187,0,0.000
1377,45.900,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,22.532,44.381,0,0.000
1377,45.900,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,22.532,44.381,0,0.000
1377,45.900,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,22.532,44.381,0,0.000
1378,45.933,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,22.449,44.546,0,0.000
1378,45.933,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,22.449,44.546,0,0.000
1378,45.933,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,22.449,44.546,0,0.000
1378,45.933,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.668,42.252,0,0.000
1378,45.933,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.668,42.252,0,0.000
1378,45.933,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.668,42.252,0,0.000
1379,45.967,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,24.799,40.325,0,0.000
1379,45.967,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,24.799,40.325,0,0.000
1379,45.967,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,24.799,40.325,0,0.000
1379,45.967,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.543,42.475,0,0.000
1379,45.967,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.543,42.475,0,0.000
1379,45.967,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.543,42.475,0,0.000
1380,46.000,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,30.943,32.317,0,0.000
1380,46.000,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,30.943,32.317,0,0.000
1380,46.000,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,30.943,32.317,0,0.000
1380,46.000,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,26.403,37.875,0,0.000
1380,46.000,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,26.403,37.875,0,0.000
1380,46.000,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,26.403,37.875,0,0.000
1381,46.033,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,26.504,37.730,0,0.000
1381,46.033,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,26.504,37.730,0,0.000
1381,46.033,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,26.504,37.730,0,0.000
1381,46.033,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,30.274,33.031,0,0.000
1381,46.033,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,30.274,33.031,0,0.000
1381,46.033,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,30.274,33.031,0,0.000
1382,46.067,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,25.727,38.870,0,0.000
1382,46.067,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,25.727,38.870,0,0.000
1382,46.067,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,25.727,38.870,0,0.000
1382,46.067,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,26.070,38.358,0,0.000
1382,46.067,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,26.070,38.358,0,0.000
1382,46.067,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,26.070,38.358,0,0.000
1383,46.100,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,27.599,36.233,0,0.000
1383,46.100,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,27.599,36.233,0,0.000
1383,46.100,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,27.599,36.233,0,0.000
1383,46.100,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,26.635,37.545,0,0.000
1383,46.100,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,26.635,37.545,0,0.000
1383,46.100,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,26.635,37.545,0,0.000
1384,46.133,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,28.555,35.021,0,0.000
1384,46.133,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,28.555,35.021,0,0.000
1384,46.133,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,28.555,35.021,0,0.000
1384,46.133,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,25.170,39.730,0,0.000
1384,46.133,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,25.170,39.730,0,0.000
1384,46.133,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,25.170,39.730,0,0.000
1385,46.167,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,25.366,39.423,0,0.000
1385,46.167,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,25.366,39.423,0,0.000
1385,46.167,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,25.366,39.423,0,0.000
1385,46.167,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,25.537,39.158,0,0.000
1385,46.167,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,25.537,39.158,0,0.000
1385,46.167,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,25.537,39.158,0,0.000
1386,46.200,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,26.190,38.183,0,0.000
1386,46.200,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,26.190,38.183,0,0.000
1386,46.200,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,26.190,38.183,0,0.000
1386,46.200,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,26.308,38.011,0,0.000
1386,46.200,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,26.308,38.011,0,0.000
1386,46.200,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,26.308,38.011,0,0.000
1387,46.233,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,23.620,42.336,0,0.000
1387,46.233,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,23.620,42.336,0,0.000
1387,46.233,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,23.620,42.336,0,0.000
1387,46.233,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,19.447,51.422,0,0.000
1387,46.233,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,19.447,51.422,0,0.000
1387,46.233,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,19.447,51.422,0,0.000
1388,46.267,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,20.637,48.457,0,0.000
1388,46.267,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,20.637,48.457,0,0.000
1388,46.267,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,20.637,48.457,0,0.000
1388,46.267,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,20.827,48.015,0,0.000
1388,46.267,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,20.827,48.015,0,0.000
1388,46.267,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,20.827,48.015,0,0.000
1389,46.300,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,26.303,38.018,0,0.000
1389,46.300,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,26.303,38.018,0,0.000
1389,46.300,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,26.303,38.018,0,0.000
1389,46.300,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.690,42.212,0,0.000
1389,46.300,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.690,42.212,0,0.000
1389,46.300,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.690,42.212,0,0.000
1390,46.333,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,24.907,40.149,1,0.053
1390,46.333,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,24.907,40.149,0,0.000
1390,46.333,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,24.907,40.149,0,0.000
1390,46.333,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,26.852,37.241,0,0.000
1390,46.333,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,26.852,37.241,0,0.000
1390,46.333,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,26.852,37.241,0,0.000
1391,46.367,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,26.277,38.056,0,0.000
1391,46.367,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,26.277,38.056,0,0.000
1391,46.367,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,26.277,38.056,0,0.000
1391,46.367,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,25.977,38.495,0,0.000
1391,46.367,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,25.977,38.495,0,0.000
1391,46.367,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,25.977,38.495,0,0.000
1392,46.400,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,27.797,35.975,1,0.051
1392,46.400,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,27.797,35.975,0,0.000
1392,46.400,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,27.797,35.975,0,0.000
1392,46.400,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,25.543,39.150,0,0.000
1392,46.400,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,25.543,39.150,0,0.000
1392,46.400,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,25.543,39.150,0,0.000
1393,46.433,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,25.476,39.253,0,0.000
1393,46.433,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,25.476,39.253,0,0.000
1393,46.433,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,25.476,39.253,0,0.000
1393,46.433,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,26.440,37.822,0,0.000
1393,46.433,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,26.440,37.822,0,0.000
1393,46.433,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,26.440,37.822,0,0.000
1394,46.467,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,26.671,37.493,1,0.059
1394,46.467,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,26.671,37.493,0,0.000
1394,46.467,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,26.671,37.493,0,0.000
1394,46.467,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,25.345,39.455,0,0.000
1394,46.467,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,25.345,39.455,0,0.000
1394,46.467,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,25.345,39.455,0,0.000
1395,46.500,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,21.673,46.140,0,0.000
1395,46.500,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,21.673,46.140,0,0.000
1395,46.500,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,21.673,46.140,0,0.000
1395,46.500,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,21.177,47.220,0,0.000
1395,46.500,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,21.177,47.220,0,0.000
1395,46.500,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,21.177,47.220,0,0.000
1396,46.533,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,24.685,40.511,0,0.000
1396,46.533,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,24.685,40.511,0,0.000
1396,46.533,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,24.685,40.511,0,0.000
1396,46.533,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,25.943,38.547,0,0.000
1396,46.533,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,25.943,38.547,0,0.000
1396,46.533,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,25.943,38.547,0,0.000
1397,46.567,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,22.594,44.260,0,0.000
1397,46.567,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,22.594,44.260,0,0.000
1397,46.567,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,22.594,44.260,0,0.000
1397,46.567,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,23.726,42.147,0,0.000
1397,46.567,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,23.726,42.147,0,0.000
1397,46.567,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,23.726,42.147,0,0.000
1398,46.600,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,24.244,41.247,0,0.000
1398,46.600,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,24.244,41.247,0,0.000
1398,46.600,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,24.244,41.247,0,0.000
1398,46.600,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,27.405,36.490,0,0.000
1398,46.600,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,27.405,36.490,0,0.000
1398,46.600,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,27.405,36.490,0,0.000
1399,46.633,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,25.137,39.782,0,0.000
1399,46.633,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,25.137,39.782,0,0.000
1399,46.633,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,25.137,39.782,0,0.000
1399,46.633,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,27.471,36.401,0,0.000
1399,46.633,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,27.471,36.401,0,0.000
1399,46.633,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,27.471,36.401,0,0.000
1400,46.667,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,28.311,35.322,0,0.000
1400,46.667,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,28.311,35.322,0,0.000
1400,46.667,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,28.311,35.322,0,0.000
1400,46.667,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,26.899,37.175,0,0.000
1400,46.667,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,26.899,37.175,0,0.000
1400,46.667,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,26.899,37.175,0,0.000
1401,46.700,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,27.135,36.853,1,0.051
1401,46.700,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,27.135,36.853,0,0.000
1401,46.700,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,27.135,36.853,0,0.000
1401,46.700,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,30.805,32.462,0,0.000
1401,46.700,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,30.805,32.462,0,0.000
1401,46.700,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,30.805,32.462,0,0.000
1402,46.733,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,25.536,39.160,0,0.000
1402,46.733,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,25.536,39.160,0,0.000
1402,46.733,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,25.536,39.160,0,0.000
1402,46.733,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,32.032,31.219,0,0.000
1402,46.733,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,32.032,31.219,0,0.000
1402,46.733,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,32.032,31.219,0,0.000
1403,46.767,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,32.514,30.756,0,0.000
1403,46.767,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,32.514,30.756,0,0.000
1403,46.767,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,32.514,30.756,0,0.000
1403,46.767,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,26.084,38.337,0,0.000
1403,46.767,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,26.084,38.337,0,0.000
1403,46.767,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,26.084,38.337,0,0.000
1404,46.800,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,27.350,36.563,0,0.000
1404,46.800,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,27.350,36.563,0,0.000
1404,46.800,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,27.350,36.563,0,0.000
1404,46.800,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,21.702,46.078,0,0.000
1404,46.800,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,21.702,46.078,0,0.000
1404,46.800,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,21.702,46.078,0,0.000
1405,46.833,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,21.548,46.409,0,0.000
1405,46.833,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,21.548,46.409,0,0.000
1405,46.833,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,21.548,46.409,0,0.000
1405,46.833,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,24.007,41.655,0,0.000
1405,46.833,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,24.007,41.655,0,0.000
1405,46.833,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,24.007,41.655,0,0.000
1406,46.867,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,22.408,44.627,0,0.000
1406,46.867,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,22.408,44.627,0,0.000
1406,46.867,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,22.408,44.627,0,0.000
1406,46.867,bifpn,models/bifpn_best.pt,0,ebike,0.050,0.050,640,0.45,24.855,40.234,0,0.000
1406,46.867,bifpn,models/bifpn_best.pt,0,ebike,0.250,0.050,640,0.45,24.855,40.234,0,0.000
1406,46.867,bifpn,models/bifpn_best.pt,0,ebike,0.500,0.050,640,0.45,24.855,40.234,0,0.000
1407,46.900,baseline,models/baseline_best.pt,0,ebike,0.050,0.050,640,0.45,24.894,40.170,1,0.054
1407,46.900,baseline,models/baseline_best.pt,0,ebike,0.250,0.050,640,0.45,24.894,40.170,0,0.000
1407,46.900,baseline,models/baseline_best.pt,0,ebike,0.500,0.050,640,0.45,24.894,40.170,0,0.000
