epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
64,2844.66,0.76323,0.52376,0.97565,0.88405,0.85194,0.90181,0.59565,0.96481,0.52621,1.20308,0.00141113,0.000470375,0.00141113,0.000470375,0.00141113,0.000470375,0.00141113,0.000470375
65,2888.09,0.75691,0.51938,0.97378,0.9029,0.84578,0.90355,0.59985,0.94434,0.53893,1.19268,0.001374,0.000458,0.001374,0.000458,0.001374,0.000458,0.001374,0.000458
66,2931.89,0.76659,0.52077,0.98213,0.88749,0.86341,0.90482,0.59439,0.94019,0.52677,1.17713,0.00133687,0.000445625,0.00133687,0.000445625,0.00133687,0.000445625,0.00133687,0.000445625
67,2976.18,0.74565,0.5115,0.97067,0.8928,0.83881,0.89926,0.58865,0.96603,0.54761,1.2033,0.00129975,0.00043325,0.00129975,0.00043325,0.00129975,0.00043325,0.00129975,0.00043325
68,3020.36,0.7382,0.5076,0.9696,0.89093,0.84884,0.90077,0.59227,0.953,0.53827,1.19809,0.00126262,0.000420875,0.00126262,0.000420875,0.00126262,0.000420875,0.00126262,0.000420875
69,3063.42,0.73327,0.50262,0.96727,0.89774,0.84491,0.8972,0.59291,0.9298,0.53231,1.19082,0.0012255,0.0004085,0.0012255,0.0004085,0.0012255,0.0004085,0.0012255,0.0004085
70,3107.6,0.74282,0.508,0.96812,0.87048,0.86795,0.90569,0.59958,0.93833,0.53365,1.19613,0.00118838,0.000396125,0.00118838,0.000396125,0.00118838,0.000396125,0.00118838,0.000396125
71,3152.4,0.7359,0.49154,0.95989,0.88821,0.85794,0.90419,0.59615,0.95631,0.52747,1.19527,0.00115125,0.00038375,0.00115125,0.00038375,0.00115125,0.00038375,0.00115125,0.00038375
72,3197.25,0.72479,0.4931,0.9603,0.89545,0.85638,0.90558,0.59677,0.94601,0.54214,1.19336,0.00111413,0.000371375,0.00111413,0.000371375,0.00111413,0.000371375,0.00111413,0.000371375
73,3241.2,0.71649,0.4847,0.9563,0.89296,0.8534,0.90033,0.59544,0.95461,0.52589,1.20007,0.001077,0.000359,0.001077,0.000359,0.001077,0.000359,0.001077,0.000359
74,3285.55,0.73594,0.49334,0.96494,0.87976,0.86261,0.90561,0.60626,0.93723,0.50387,1.18602,0.00103988,0.000346625,0.00103988,0.000346625,0.00103988,0.000346625,0.00103988,0.000346625
75,3330.17,0.71478,0.47024,0.95325,0.88939,0.85478,0.90271,0.60429,0.93235,0.52384,1.19642,0.00100275,0.00033425,0.00100275,0.00033425,0.00100275,0.00033425,0.00100275,0.00033425
76,3373.95,0.72757,0.48617,0.96367,0.88166,0.85202,0.90203,0.60228,0.935,0.52821,1.18542,0.000965625,0.000321875,0.000965625,0.000321875,0.000965625,0.000321875,0.000965625,0.000321875
77,3417.19,0.71224,0.48164,0.9577,0.88188,0.86113,0.90724,0.60135,0.94027,0.52185,1.19701,0.0009285,0.0003095,0.0009285,0.0003095,0.0009285,0.0003095,0.0009285,0.0003095
78,3462.36,0.71248,0.48277,0.9555,0.88415,0.86201,0.89745,0.59771,0.94455,0.54992,1.194,0.000891375,0.000297125,0.000891375,0.000297125,0.000891375,0.000297125,0.000891375,0.000297125
79,3506.58,0.72332,0.4857,0.95432,0.89485,0.8548,0.89655,0.60273,0.94015,0.53678,1.19764,0.00085425,0.00028475,0.00085425,0.00028475,0.00085425,0.00028475,0.00085425,0.00028475
80,3549.81,0.70911,0.47869,0.95522,0.90033,0.85075,0.90396,0.60185,0.94323,0.53123,1.20056,0.000817125,0.000272375,0.000817125,0.000272375,0.000817125,0.000272375,0.000817125,0.000272375
81,3593.32,0.71446,0.48023,0.95361,0.88386,0.86022,0.90264,0.60449,0.9435,0.53062,1.19624,0.00078,0.00026,0.00078,0.00026,0.00078,0.00026,0.00078,0.00026
82,3637.48,0.7004,0.47147,0.9532,0.89872,0.85267,0.90026,0.60138,0.94868,0.54097,1.20157,0.000742875,0.000247625,0.000742875,0.000247625,0.000742875,0.000247625,0.000742875,0.000247625
83,3680.61,0.70299,0.46378,0.95701,0.89283,0.84797,0.89575,0.59883,0.94388,0.52712,1.20203,0.00070575,0.00023525,0.00070575,0.00023525,0.00070575,0.00023525,0.00070575,0.00023525
84,3725.25,0.69949,0.46783,0.95415,0.88502,0.85131,0.89577,0.59935,0.93884,0.5244,1.20416,0.000668625,0.000222875,0.000668625,0.000222875,0.000668625,0.000222875,0.000668625,0.000222875
85,3769.25,0.71058,0.46809,0.95768,0.89492,0.84796,0.89873,0.59871,0.95286,0.53262,1.20473,0.0006315,0.0002105,0.0006315,0.0002105,0.0006315,0.0002105,0.0006315,0.0002105
86,3813.19,0.6943,0.46473,0.95226,0.87949,0.85199,0.89762,0.59741,0.94557,0.51426,1.19968,0.000594375,0.000198125,0.000594375,0.000198125,0.000594375,0.000198125,0.000594375,0.000198125
87,3856.83,0.69592,0.46212,0.94775,0.87576,0.86705,0.90101,0.59931,0.94854,0.51688,1.21174,0.00055725,0.00018575,0.00055725,0.00018575,0.00055725,0.00018575,0.00055725,0.00018575
88,3900.45,0.6942,0.46645,0.95037,0.8855,0.85884,0.89825,0.60472,0.94229,0.52601,1.20611,0.000520125,0.000173375,0.000520125,0.000173375,0.000520125,0.000173375,0.000520125,0.000173375
89,3945.54,0.69783,0.46431,0.94938,0.88098,0.85941,0.89987,0.6034,0.94579,0.53183,1.20934,0.000483,0.000161,0.000483,0.000161,0.000483,0.000161,0.000483,0.000161
90,3989.52,0.6822,0.45756,0.94669,0.89714,0.85354,0.90288,0.60266,0.95536,0.53043,1.21635,0.000445875,0.000148625,0.000445875,0.000148625,0.000445875,0.000148625,0.000445875,0.000148625
91,4034.86,0.65995,0.40838,0.9022,0.86339,0.86792,0.89322,0.59005,0.94023,0.5199,1.21618,0.00040875,0.00013625,0.00040875,0.00013625,0.00040875,0.00013625,0.00040875,0.00013625
92,4078.16,0.63641,0.39229,0.89209,0.88032,0.8652,0.90281,0.59563,0.93934,0.51307,1.21043,0.000371625,0.000123875,0.000371625,0.000123875,0.000371625,0.000123875,0.000371625,0.000123875
93,4121.2,0.62207,0.38213,0.89119,0.8841,0.84535,0.89576,0.59783,0.9358,0.51164,1.21409,0.0003345,0.0001115,0.0003345,0.0001115,0.0003345,0.0001115,0.0003345,0.0001115
94,4163.89,0.62039,0.37985,0.88976,0.88059,0.85028,0.89292,0.59533,0.93923,0.52626,1.21491,0.000297375,9.9125e-05,0.000297375,9.9125e-05,0.000297375,9.9125e-05,0.000297375,9.9125e-05
