video,frame,timestamp_sec,vehicle_track_id,vehicle_class,vehicle_conf,vehicle_bbox,matched_person_count,match_scores,raw_overload,confirmed_overload,elapsed_ms,fps
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1501,50.033,82,motorcycle,0.682,371.9 329.5 517.7 447.4,1,1.200,0,0,36.847,27.139
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1501,50.033,84,motorcycle,0.674,211.5 326.3 379.2 443.7,1,1.200,0,1,36.847,27.139
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1501,50.033,87,motorcycle,0.254,500.3 319.7 551.3 394.6,1,1.151,0,0,36.847,27.139
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1502,50.067,84,motorcycle,0.656,210.2 326.2 378.9 443.8,1,1.200,0,1,27.796,35.977
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1502,50.067,82,motorcycle,0.652,372.2 329.7 517.4 447.0,1,1.200,0,0,27.796,35.977
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1503,50.100,84,motorcycle,0.657,210.7 328.0 379.1 443.9,1,1.200,0,1,32.562,30.711
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1503,50.100,82,motorcycle,0.654,373.2 329.4 517.5 447.0,1,1.200,0,0,32.562,30.711
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1504,50.133,84,motorcycle,0.682,212.1 328.8 379.5 444.3,1,1.200,0,0,35.079,28.507
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1504,50.133,82,motorcycle,0.657,373.4 329.2 517.8 447.1,1,1.200,0,0,35.079,28.507
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1505,50.167,84,motorcycle,0.669,209.9 328.4 379.4 444.3,1,1.200,0,0,32.726,30.556
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1505,50.167,82,motorcycle,0.635,373.9 329.4 517.5 447.2,1,1.200,0,0,32.726,30.556
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1506,50.200,82,motorcycle,0.683,373.7 329.8 517.1 447.6,1,1.200,0,0,30.659,32.617
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1506,50.200,84,motorcycle,0.654,208.6 329.4 379.2 443.9,1,1.200,0,0,30.659,32.617
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1507,50.233,82,motorcycle,0.656,374.0 329.2 517.0 447.3,1,1.200,0,0,32.847,30.444
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1507,50.233,84,motorcycle,0.618,212.7 330.2 378.5 443.4,1,1.200,0,0,32.847,30.444
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1508,50.267,82,motorcycle,0.636,373.4 329.8 516.6 447.5,1,1.200,0,0,35.070,28.515
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1508,50.267,84,motorcycle,0.593,211.3 331.0 378.0 443.2,1,1.200,0,0,35.070,28.515
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1509,50.300,82,motorcycle,0.663,373.8 329.4 516.6 447.4,1,1.200,0,0,29.115,34.347
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1509,50.300,84,motorcycle,0.659,210.9 328.0 377.7 443.8,1,1.200,0,0,29.115,34.347
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1510,50.333,84,motorcycle,0.682,210.3 330.3 377.6 444.0,1,1.200,0,0,31.241,32.009
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1510,50.333,82,motorcycle,0.660,373.8 329.1 516.8 447.3,1,1.200,0,0,31.241,32.009
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1511,50.367,84,motorcycle,0.682,209.2 330.7 377.7 443.8,1,1.200,0,0,40.643,24.605
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1511,50.367,82,motorcycle,0.631,373.9 329.0 516.4 447.4,1,1.200,0,0,40.643,24.605
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1512,50.400,84,motorcycle,0.689,207.8 329.2 377.3 444.0,1,1.200,0,0,31.012,32.246
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1512,50.400,82,motorcycle,0.658,373.6 328.3 516.4 447.4,1,1.200,0,0,31.012,32.246
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1513,50.433,84,motorcycle,0.676,205.1 328.9 377.1 444.1,1,1.200,0,0,34.387,29.081
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1513,50.433,82,motorcycle,0.662,373.6 328.3 516.4 447.4,1,1.200,0,0,34.387,29.081
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1514,50.467,82,motorcycle,0.705,373.3 326.5 516.3 447.7,1,1.200,0,0,29.514,33.882
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1514,50.467,84,motorcycle,0.675,206.8 330.4 376.6 444.6,1,1.200,0,0,29.514,33.882
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1515,50.500,82,motorcycle,0.701,374.3 325.8 516.2 447.6,1,1.200,0,0,34.181,29.256
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1515,50.500,84,motorcycle,0.676,207.1 329.9 376.3 444.4,1,1.200,0,0,34.181,29.256
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1516,50.533,84,motorcycle,0.705,200.9 323.7 376.2 444.7,1,1.200,0,0,35.360,28.281
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1516,50.533,82,motorcycle,0.669,373.7 324.8 515.4 447.3,1,1.200,0,0,35.360,28.281
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1517,50.567,84,motorcycle,0.660,205.5 320.1 376.2 443.5,1,1.200,0,0,33.941,29.463
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1517,50.567,82,motorcycle,0.639,373.0 324.4 515.4 447.3,1,1.200,0,0,33.941,29.463
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1518,50.600,84,motorcycle,0.738,204.5 313.1 377.0 444.8,1,1.200,0,0,33.514,29.838
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1518,50.600,82,motorcycle,0.619,373.0 328.6 515.6 447.3,1,1.200,0,0,33.514,29.838
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1519,50.633,84,motorcycle,0.684,206.7 325.7 376.5 444.6,1,1.200,0,0,36.539,27.368
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1519,50.633,82,motorcycle,0.651,373.1 327.5 515.8 447.4,1,1.200,0,0,36.539,27.368
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1519,50.633,88,motorcycle,0.271,504.2 320.4 551.0 394.8,1,1.148,0,0,36.539,27.368
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1520,50.667,84,motorcycle,0.707,205.4 325.8 377.0 444.5,1,1.200,0,0,40.156,24.903
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1520,50.667,82,motorcycle,0.617,372.8 326.7 515.9 447.6,1,1.200,0,0,40.156,24.903
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1520,50.667,88,motorcycle,0.257,502.1 318.7 552.0 394.6,1,1.156,0,0,40.156,24.903
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1521,50.700,84,motorcycle,0.712,205.8 324.9 377.9 444.9,1,1.200,0,0,34.684,28.832
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1521,50.700,82,motorcycle,0.660,374.6 327.7 515.9 447.8,1,1.200,0,0,34.684,28.832
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1521,50.700,88,motorcycle,0.275,502.1 318.3 551.2 394.7,1,1.151,0,0,34.684,28.832
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1522,50.733,84,motorcycle,0.688,205.9 331.9 376.4 444.8,1,1.200,0,0,33.973,29.435
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1522,50.733,82,motorcycle,0.621,371.5 327.2 515.5 447.9,1,1.200,0,0,33.973,29.435
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1522,50.733,88,motorcycle,0.297,504.6 322.1 554.9 394.7,1,1.174,0,0,33.973,29.435
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1523,50.767,84,motorcycle,0.691,206.2 332.9 373.8 445.0,1,1.200,0,0,27.940,35.791
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1523,50.767,82,motorcycle,0.607,370.9 326.8 514.8 447.0,1,1.200,0,0,27.940,35.791
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1523,50.767,88,motorcycle,0.335,503.4 322.2 560.8 394.8,1,1.200,0,0,27.940,35.791
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1524,50.800,84,motorcycle,0.720,203.0 333.3 374.6 444.7,1,1.200,0,0,30.606,32.674
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1524,50.800,82,motorcycle,0.598,370.4 323.1 515.2 447.6,1,1.200,0,0,30.606,32.674
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1524,50.800,88,motorcycle,0.345,504.0 321.8 559.0 394.8,0,,0,0,30.606,32.674
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1524,50.800,89,motorcycle,0.275,527.1 313.4 571.3 389.8,2,1.200 1.160,1,0,30.606,32.674
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1525,50.833,84,motorcycle,0.742,205.5 326.1 376.6 445.1,1,1.200,0,0,34.720,28.802
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1525,50.833,82,motorcycle,0.616,374.2 326.0 515.7 447.5,1,1.200,0,0,34.720,28.802
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1525,50.833,88,motorcycle,0.354,501.8 319.8 562.3 394.8,2,1.200 1.079,1,0,34.720,28.802
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1526,50.867,84,motorcycle,0.717,205.8 329.2 376.4 445.1,1,1.200,0,0,38.349,26.076
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1526,50.867,82,motorcycle,0.552,374.5 319.3 515.9 447.1,1,1.200,0,0,38.349,26.076
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1526,50.867,88,motorcycle,0.345,501.2 318.6 561.7 394.8,2,1.200 1.063,1,1,38.349,26.076
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1527,50.900,84,motorcycle,0.716,205.8 327.6 376.9 445.0,1,1.200,0,0,32.543,30.728
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1527,50.900,82,motorcycle,0.531,374.0 308.6 516.1 447.4,1,1.200,0,0,32.543,30.728
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1527,50.900,88,motorcycle,0.299,503.0 318.7 557.1 394.7,1,1.194,0,0,32.543,30.728
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1528,50.933,84,motorcycle,0.713,207.7 328.0 374.9 444.8,1,1.200,0,0,29.503,33.895
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1528,50.933,82,motorcycle,0.591,371.0 323.7 515.4 447.3,1,1.200,0,0,29.503,33.895
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1528,50.933,88,motorcycle,0.305,503.5 323.7 553.1 394.7,0,,0,0,29.503,33.895
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1529,50.967,84,motorcycle,0.712,207.1 327.2 375.1 444.7,1,1.200,0,0,40.488,24.699
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1529,50.967,82,motorcycle,0.578,368.0 320.9 514.7 447.3,1,1.200,0,0,40.488,24.699
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1529,50.967,88,motorcycle,0.266,503.8 326.4 553.7 394.4,1,1.128,0,0,40.488,24.699
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1530,51.000,84,motorcycle,0.707,207.0 327.0 375.2 444.5,1,1.200,0,0,36.348,27.512
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1530,51.000,82,motorcycle,0.576,362.2 328.6 515.0 447.7,1,1.200,0,0,36.348,27.512
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1531,51.033,84,motorcycle,0.728,206.6 325.0 376.4 444.7,1,1.200,0,0,36.409,27.465
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1531,51.033,82,motorcycle,0.540,372.1 315.8 515.4 447.3,1,1.200,0,0,36.409,27.465
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1532,51.067,84,motorcycle,0.722,206.6 324.8 376.8 444.7,1,1.200,0,0,31.958,31.291
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1532,51.067,82,motorcycle,0.456,373.0 307.9 515.1 447.1,1,1.200,0,0,31.958,31.291
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1533,51.100,84,motorcycle,0.721,206.8 325.0 376.3 444.5,1,1.200,0,0,32.873,30.420
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1533,51.100,82,motorcycle,0.560,371.3 323.4 516.5 446.9,1,1.200,0,0,32.873,30.420
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1534,51.133,84,motorcycle,0.724,207.1 325.7 376.3 444.5,1,1.200,0,0,36.485,27.408
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1534,51.133,82,motorcycle,0.562,371.3 326.7 515.7 446.8,1,1.200,0,0,36.485,27.408
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1534,51.133,88,motorcycle,0.251,502.5 323.0 558.7 393.9,0,,0,0,36.485,27.408
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1535,51.167,84,motorcycle,0.728,208.0 324.0 376.4 444.4,1,1.200,0,0,30.058,33.269
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1535,51.167,82,motorcycle,0.608,370.7 327.5 515.7 447.1,1,1.200,0,0,30.058,33.269
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1536,51.200,84,motorcycle,0.722,207.7 323.0 376.7 444.3,1,1.200,0,0,35.992,27.784
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1536,51.200,82,motorcycle,0.621,370.6 329.2 515.5 447.5,1,1.200,0,0,35.992,27.784
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1537,51.233,84,motorcycle,0.723,207.8 323.3 376.1 444.2,1,1.200,0,0,33.120,30.193
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1537,51.233,82,motorcycle,0.617,370.2 329.4 515.5 447.5,1,1.200,0,0,33.120,30.193
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1538,51.267,84,motorcycle,0.711,207.5 323.9 376.0 443.9,1,1.200,0,0,35.427,28.227
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1538,51.267,82,motorcycle,0.596,369.4 329.7 515.4 447.6,1,1.200,0,0,35.427,28.227
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1539,51.300,84,motorcycle,0.712,207.3 324.2 376.0 443.8,1,1.200,0,0,31.553,31.693
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1539,51.300,82,motorcycle,0.551,369.1 331.0 515.1 447.6,1,1.200,0,0,31.553,31.693
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1540,51.333,84,motorcycle,0.716,207.3 324.9 375.9 443.8,1,1.200,0,0,29.821,33.533
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1540,51.333,82,motorcycle,0.557,369.4 330.9 515.5 447.5,1,1.200,0,0,29.821,33.533
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1541,51.367,84,motorcycle,0.715,207.2 324.3 375.9 443.8,1,1.200,0,0,31.189,32.063
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1541,51.367,82,motorcycle,0.589,369.5 330.4 515.6 447.4,1,1.200,0,0,31.189,32.063
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1542,51.400,84,motorcycle,0.712,207.0 324.9 375.9 444.1,1,1.200,0,0,35.551,28.128
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1542,51.400,82,motorcycle,0.597,369.7 330.6 514.6 447.6,1,1.200,0,0,35.551,28.128
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1543,51.433,84,motorcycle,0.713,207.2 325.3 375.8 444.0,1,1.200,0,0,30.029,33.301
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1543,51.433,82,motorcycle,0.593,369.9 330.7 514.6 447.7,1,1.200,0,0,30.029,33.301
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1544,51.467,84,motorcycle,0.706,207.6 324.2 376.0 443.9,1,1.200,0,0,36.053,27.737
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1544,51.467,82,motorcycle,0.546,369.3 331.5 514.8 448.0,1,1.200,0,0,36.053,27.737
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1545,51.500,84,motorcycle,0.709,207.7 324.4 376.1 444.1,1,1.200,0,0,31.699,31.546
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1545,51.500,82,motorcycle,0.566,369.9 330.6 514.7 447.7,1,1.200,0,0,31.699,31.546
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1546,51.533,84,motorcycle,0.707,207.7 324.2 375.7 444.2,1,1.200,0,0,30.631,32.647
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1546,51.533,82,motorcycle,0.555,370.4 330.7 514.8 447.7,1,1.200,0,0,30.631,32.647
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1546,51.533,90,motorcycle,0.254,504.0 325.5 556.8 394.0,1,1.190,0,0,30.631,32.647
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1547,51.567,84,motorcycle,0.706,207.2 323.9 375.7 444.3,1,1.200,0,0,30.659,32.617
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1547,51.567,82,motorcycle,0.556,369.5 331.2 515.0 447.8,1,1.200,0,0,30.659,32.617
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1548,51.600,84,motorcycle,0.702,207.1 322.8 375.9 444.1,1,1.200,0,0,30.792,32.476
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1548,51.600,82,motorcycle,0.533,369.2 331.0 514.8 447.6,1,1.200,0,0,30.792,32.476
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1549,51.633,84,motorcycle,0.706,207.4 322.4 375.7 444.2,1,1.200,0,0,35.017,28.558
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1549,51.633,82,motorcycle,0.576,368.9 331.1 515.0 448.0,1,1.200,0,0,35.017,28.558
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1550,51.667,84,motorcycle,0.690,207.7 323.1 375.8 444.1,1,1.200,0,0,48.682,20.542
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1550,51.667,82,motorcycle,0.545,368.7 330.8 514.7 447.7,1,1.200,0,0,48.682,20.542
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1551,51.700,84,motorcycle,0.668,208.2 323.7 375.8 443.8,1,1.200,0,0,30.311,32.991
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1551,51.700,82,motorcycle,0.482,365.5 331.5 514.7 448.4,1,1.200,0,0,30.311,32.991
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1552,51.733,84,motorcycle,0.637,208.6 325.2 376.2 444.1,1,1.200,0,0,31.508,31.738
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1552,51.733,82,motorcycle,0.409,365.8 331.1 514.2 448.6,1,1.200,0,0,31.508,31.738
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1553,51.767,84,motorcycle,0.645,208.3 325.1 376.4 444.3,1,1.200,0,0,31.961,31.288
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1553,51.767,82,motorcycle,0.418,366.2 330.7 514.4 448.4,1,1.200,0,0,31.961,31.288
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1554,51.800,84,motorcycle,0.648,207.5 325.2 376.9 444.1,1,1.200,0,0,30.888,32.375
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1554,51.800,82,motorcycle,0.378,367.0 331.2 513.5 448.4,1,1.200,0,0,30.888,32.375
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1555,51.833,84,motorcycle,0.643,207.6 325.6 377.4 444.0,1,1.200,0,0,34.799,28.736
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1555,51.833,82,motorcycle,0.322,367.6 331.5 513.4 448.4,1,1.200,0,0,34.799,28.736
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1556,51.867,84,motorcycle,0.619,208.4 327.1 377.5 444.4,1,1.200,0,0,30.661,32.615
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1556,51.867,82,motorcycle,0.322,367.6 331.0 513.4 448.4,1,1.200,0,0,30.661,32.615
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1557,51.900,84,motorcycle,0.616,207.9 325.0 377.4 444.5,1,1.200,0,0,31.787,31.460
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1557,51.900,82,motorcycle,0.339,366.9 330.7 513.1 448.5,1,1.200,0,0,31.787,31.460
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1558,51.933,84,motorcycle,0.606,207.4 324.3 377.7 444.5,1,1.200,0,0,33.694,29.679
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1558,51.933,82,motorcycle,0.385,366.4 331.8 513.1 448.3,1,1.200,0,0,33.694,29.679
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1559,51.967,84,motorcycle,0.594,206.5 323.4 376.9 444.7,1,1.200,0,0,39.878,25.076
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1559,51.967,82,motorcycle,0.337,365.3 332.4 512.4 448.2,1,1.200,0,0,39.878,25.076
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1560,52.000,84,motorcycle,0.592,207.1 323.2 377.7 444.9,1,1.200,0,0,27.952,35.776
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1560,52.000,82,motorcycle,0.323,364.0 331.5 511.5 448.3,1,1.200,0,0,27.952,35.776
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1561,52.033,84,motorcycle,0.608,208.7 323.7 376.7 445.6,1,1.200,0,0,54.117,18.479
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1561,52.033,82,motorcycle,0.290,362.0 329.9 510.7 448.9,1,1.200,0,0,54.117,18.479
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1562,52.067,84,motorcycle,0.583,208.9 323.0 376.7 445.4,1,1.200,0,0,30.987,32.271
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1562,52.067,82,motorcycle,0.293,361.4 329.5 510.0 449.0,1,1.200,0,0,30.987,32.271
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1563,52.100,84,motorcycle,0.582,210.2 324.5 377.5 445.3,1,1.200,0,0,31.159,32.094
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1563,52.100,82,motorcycle,0.343,361.1 328.5 509.5 449.2,1,1.200,0,0,31.159,32.094
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1564,52.133,84,motorcycle,0.595,209.6 324.1 378.3 445.8,1,1.200,0,0,32.414,30.851
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1564,52.133,82,motorcycle,0.349,361.0 328.1 509.2 449.2,1,1.200,0,0,32.414,30.851
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1565,52.167,84,motorcycle,0.608,208.1 320.1 377.7 445.6,1,1.200,0,0,27.877,35.872
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1565,52.167,82,motorcycle,0.384,361.1 327.1 508.6 449.0,1,1.200,0,0,27.877,35.872
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1566,52.200,84,motorcycle,0.618,207.7 318.3 377.5 445.5,1,1.200,0,0,31.905,31.343
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1566,52.200,82,motorcycle,0.397,361.4 327.6 508.8 449.1,1,1.200,0,0,31.905,31.343
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1567,52.233,84,motorcycle,0.602,207.4 317.1 376.4 445.1,1,1.200,0,0,40.936,24.429
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1567,52.233,82,motorcycle,0.365,359.3 327.2 508.9 449.2,1,1.200,0,0,40.936,24.429
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1568,52.267,84,motorcycle,0.610,206.7 314.6 376.2 445.2,1,1.200,0,0,32.885,30.409
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1568,52.267,82,motorcycle,0.341,359.8 325.9 508.4 449.1,1,1.200,0,0,32.885,30.409
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1569,52.300,84,motorcycle,0.608,205.8 307.7 375.2 444.9,1,1.200,0,0,33.571,29.787
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1569,52.300,82,motorcycle,0.384,358.8 326.0 508.7 449.2,1,1.200,0,0,33.571,29.787
/Users/lujintao/Downloads/Weixin Videos2026-05-04_154833_153.mp4,1570,52.333,84,motorcycle,0.600,205.6 311.0 375.0 444.9,1,1.200,0,0,30.449,32.841
